Case ID,Closeness Centrality,Eigenvector Centrality,Betweenness Centrality
141798,0,0,0
141799,0,0,0
141800,0,0,0
141801,0,0,0
141802,0,0,0
141803,0,0,0
141804,0,0,0
141805,3.01E-05,4.79E-48,0
141806,0,0,0
141807,0,0,0
141808,0,0,0
141809,0,0,0
141810,0,0,0
141811,0,0,0
141812,0,0,0
141813,0,0,0
141814,0,0,0
141815,0,0,0
141816,0,0,0
141817,0,0,0
141818,0,0,0
141819,0,0,0
141820,0,0,0
141821,0,0,0
141822,0,0,0
141823,0,0,0
141824,0,0,0
141825,0,0,0
141826,0,0,0
141827,0,0,0
141828,0,0,0
141829,0,0,0
141830,0,0,0
141831,0,0,0
141832,0,0,0
141833,0,0,0
141834,0,0,0
141835,0,0,0
141836,0,0,0
141837,0,0,0
141838,0,0,0
141839,0,0,0
141840,0,0,0
141841,0,0,0
141842,0,0,0
141843,0,0,0
141844,0,0,0
141845,0,0,0
141846,0,0,0
141847,0,0,0
141848,0,0,0
141849,0,0,0
141850,0,0,0
141851,0,0,0
141852,0,0,0
141853,0,0,0
141854,0,0,0
141855,0,0,0
141856,0,0,0
141857,0,0,0
141858,0,0,0
141859,0,0,0
141860,0,0,0
141861,0,0,0
141862,0,0,0
141863,0,0,0
141864,0,0,0
141865,0,0,0
141866,0,0,0
141867,0,0,0
141868,0,0,0
141869,0,0,0
141870,0,0,0
141871,0,0,0
141872,0,0,0
141873,0,0,0
141874,0,0,0
141875,0,0,0
141876,0,0,0
141877,0,0,0
141878,0,0,0
141879,0,0,0
141880,0,0,0
141881,0,0,0
141882,0,0,0
141883,0,0,0
141884,0,0,0
141885,0,0,0
141886,0,0,0
141887,0,0,0
141888,0,0,0
141889,0,0,0
141890,0,0,0
141891,0,0,0
141892,0,0,0
141893,0,0,0
141894,3.01E-05,4.79E-48,0
141896,3.01E-05,4.79E-48,0
141897,3.01E-05,4.79E-48,0
141898,3.01E-05,4.79E-48,0
141899,3.01E-05,4.79E-48,0
141900,0,0,0
141901,3.01E-05,4.79E-48,0
141902,0,0,0
141903,3.01E-05,4.79E-48,0
141904,3.01E-05,4.79E-48,0
141905,0,0,0
141906,0,0,0
141908,0,0,0
141909,3.01E-05,4.79E-48,0
141917,0,0,0
141918,0,0,0
141920,0,0,0
141921,0.144566795,1.44E-06,0
141923,0,0,0
141943,3.01E-05,4.79E-48,0
141953,3.01E-05,4.79E-48,0
141958,3.01E-05,4.79E-48,0
141974,3.01E-05,4.79E-48,0
89199,0.189939961,5.48E-05,7.08E-06
141990,3.01E-05,4.79E-48,0
142005,3.01E-05,4.79E-48,0
142020,3.01E-05,4.79E-48,0
142022,3.01E-05,4.79E-48,0
142027,3.01E-05,4.79E-48,0
142034,3.01E-05,4.79E-48,0
142035,3.01E-05,4.79E-48,0
142046,3.01E-05,4.79E-48,0
142049,3.01E-05,4.79E-48,0
142054,3.01E-05,4.79E-48,0
142061,3.01E-05,4.79E-48,0
142065,3.01E-05,4.79E-48,0
142066,3.01E-05,4.79E-48,0
142069,3.01E-05,4.79E-48,0
142087,3.01E-05,4.79E-48,0
142093,0,0,0
1321753,0.190965901,9.64E-05,7.95E-06
142108,0,0,0
142110,0,0,0
142111,0,0,0
142113,0,0,0
142118,0,0,0
142119,0,0,0
142120,0,0,0
142121,0,0,0
142122,0,0,0
142123,0,0,0
142124,0,0,0
142125,0,0,0
142126,0,0,0
142127,0,0,0
142128,0,0,0
142129,0,0,0
142130,0,0,0
142131,0,0,0
142132,0,0,0
142133,0,0,0
142134,0,0,0
142135,0,0,0
142136,0,0,0
142137,0,0,0
142138,0,0,0
142139,0,0,0
142140,0,0,0
142141,0,0,0
142142,0,0,0
142143,0,0,0
142144,0,0,0
142146,0,0,0
142147,0,0,0
142149,0,0,0
142150,0.144566795,1.44E-06,0
142153,0,0,0
142154,0,0,0
142155,0,0,0
142156,0,0,0
142157,0,0,0
142158,0,0,0
142160,0,0,0
142163,0,0,0
142164,0,0,0
142166,0,0,0
142174,0,0,0
142180,0,0,0
142184,0,0,0
142191,0,0,0
142198,3.01E-05,4.79E-48,0
142206,3.01E-05,4.79E-48,0
142223,0.163277297,2.26E-05,0
142241,3.01E-05,4.79E-48,0
142253,3.01E-05,4.79E-48,0
142257,3.01E-05,4.79E-48,0
142275,3.01E-05,4.79E-48,0
142294,3.01E-05,4.79E-48,0
89254,0.20774748,0.000889472,7.01E-05
142318,3.01E-05,4.79E-48,0
142339,3.01E-05,4.79E-48,0
142341,3.01E-05,4.79E-48,0
142352,3.01E-05,4.79E-48,0
142370,3.01E-05,4.79E-48,0
89270,0.183965671,1.78E-05,4.51E-05
142411,3.01E-05,4.79E-48,0
142438,3.01E-05,4.79E-48,0
111122,0.218898358,0.002382732,3.31E-05
142449,3.01E-05,4.79E-48,0
142455,3.01E-05,4.79E-48,0
142462,3.01E-05,4.79E-48,0
1977513,0.177455001,1.69E-05,6.59E-06
142545,3.01E-05,4.79E-48,0
142566,3.01E-05,4.79E-48,0
142567,3.01E-05,4.79E-48,0
89305,0.186102962,3.08E-05,2.82E-06
1322284,0.182608685,1.81E-05,9.22E-06
2764117,0.231410125,0.002057908,0.000132485
2764118,0.204095893,0.000366259,1.45E-05
142685,0,0,0
142687,0,0,0
142688,0,0,0
142689,0,0,0
142690,0,0,0
142695,0,0,0
142696,3.01E-05,4.79E-48,0
142697,0,0,0
142698,0,0,0
142699,0,0,0
142700,0,0,0
142701,0,0,0
142702,0,0,0
142703,0,0,0
142704,0,0,0
142705,0,0,0
142706,0,0,0
142707,0,0,0
142708,0,0,0
142709,0,0,0
142710,0,0,0
142711,0,0,0
142712,0,0,0
142713,0,0,0
142714,0,0,0
142715,0,0,0
142716,0,0,0
142717,0,0,0
142718,0,0,0
142719,0,0,0
142720,0,0,0
142721,0,0,0
142722,0,0,0
142723,0,0,0
142724,0,0,0
142725,0,0,0
142726,0,0,0
142727,0,0,0
142728,0,0,0
142729,0,0,0
142730,0,0,0
142731,0,0,0
142732,0,0,0
142733,0,0,0
142734,0,0,0
142735,0,0,0
142736,0,0,0
142737,0,0,0
142739,0,0,0
2764180,0.167674509,4.47E-05,0
142741,0,0,0
142742,0,0,0
2764183,0.191435764,0.000361296,4.23E-05
142744,0,0,0
2764185,0.21841554,0.000819539,0.000214292
142746,0,0,0
142747,0,0,0
142748,0,0,0
2764189,0.219908473,0.000873685,0.000129439
142751,0,0,0
142752,0.155158175,2.45E-06,0
142753,0,0,0
142755,0,0,0
142757,0,0,0
142758,0,0,0
142759,0,0,0
142763,3.01E-05,4.79E-48,0
142874,0.212104848,0.001253786,2.83E-05
142875,0.207038598,0.001066112,0.000121669
142876,0.210810811,0.001393921,2.41E-05
142877,0.215313204,0.002393041,1.65E-05
142878,0.198437284,0.001329483,1.14E-05
142879,0.219160514,0.001963513,2.24E-05
142880,0.205196224,0.00200122,7.25E-05
142881,0.221664417,0.003049399,5.44E-05
142882,0.210421027,0.001212081,0.000201378
142883,0.219743696,0.002240825,0.000111993
142884,0.207705979,0.001120494,1.31E-05
142885,0.221124435,0.002419424,3.57E-05
142886,0.209434628,0.001562519,1.73E-05
142887,0.195088053,0.0001516,4.55E-06
142888,0.201876794,0.000484199,4.03E-05
142889,0.22472845,0.001227645,0.000199806
142890,0.217841452,0.000912271,7.79E-05
142891,0.208805655,0.000984259,0.000115097
142892,0.214224328,0.001472835,4.30E-05
142893,0.225379426,0.004893293,0.000114492
142894,0.224827845,0.004101425,2.53E-05
798255,0.203077588,0.002543236,7.72E-06
142896,0.219513843,0.01093032,2.44E-05
142897,0.213176205,0.004103183,2.07E-05
142898,0.228570595,0.002535391,0.00024613
142899,0.197207241,0.000540275,9.31E-06
142900,0.225257358,0.009565562,0.000264526
142901,0.217936923,0.005022189,3.31E-06
142902,0.179077625,0.000201288,0
142903,0,0,0
142904,0.179077625,0.000201288,0
142905,0.179077625,0.000201288,0
142906,0.179077625,0.000201288,0
142907,0.185245414,0.000103398,0
142908,0.179077625,0.000201288,0
142909,0.179077625,0.000201288,0
142910,0,0,0
142911,0,0,0
142912,0,0,0
142913,0,0,0
142914,0,0,0
142915,0,0,0
142916,0,0,0
142917,0,0,0
142918,0,0,0
142919,0,0,0
142920,0,0,0
142921,0,0,0
142922,0,0,0
142923,0,0,0
142924,0,0,0
142925,0,0,0
142926,0,0,0
142927,0,0,0
142928,0,0,0
142929,0,0,0
142930,0,0,0
142932,0,0,0
142933,0,0,0
142934,0,0,0
142936,0,0,0
142938,0,0,0
143063,3.01E-05,4.79E-48,0
143064,0.166727354,1.13E-05,0
143065,3.01E-05,4.79E-48,0
143069,3.01E-05,4.79E-48,0
143071,3.01E-05,4.79E-48,0
143076,3.01E-05,4.79E-48,0
143077,0.166727354,1.13E-05,0
143079,3.01E-05,4.79E-48,0
143080,3.01E-05,4.79E-48,0
143081,3.01E-05,4.79E-48,0
143082,3.01E-05,4.79E-48,0
143083,3.01E-05,4.79E-48,0
143084,3.01E-05,4.79E-48,0
143085,3.01E-05,4.79E-48,0
143086,3.01E-05,4.79E-48,0
143087,3.01E-05,4.79E-48,0
143088,3.01E-05,4.79E-48,0
143089,3.01E-05,4.79E-48,0
143090,3.01E-05,4.79E-48,0
143091,3.01E-05,4.79E-48,0
143093,3.01E-05,4.79E-48,0
143094,3.01E-05,4.79E-48,0
143095,3.01E-05,4.79E-48,0
143096,3.01E-05,4.79E-48,0
143097,3.01E-05,4.79E-48,0
143099,3.01E-05,4.79E-48,0
143100,3.01E-05,4.79E-48,0
143101,0,0,0
143102,0,0,0
143103,0,0,0
143104,0,0,0
143105,0,0,0
143106,0,0,0
143107,0,0,0
143108,0,0,0
143110,0,0,0
143111,0,0,0
143112,0,0,0
143113,0,0,0
143114,0,0,0
143115,0,0,0
143116,0,0,0
143117,0,0,0
143118,0,0,0
143119,0,0,0
143120,0,0,0
143121,0,0,0
143122,0,0,0
143123,0,0,0
143124,0,0,0
143125,0,0,0
143126,0,0,0
143127,0,0,0
143128,0,0,0
143129,0,0,0
143130,0,0,0
143131,0,0,0
143133,0.168273976,2.88E-05,0
143134,0,0,0
143135,3.01E-05,4.79E-48,0
798510,0.199038159,0.00039541,1.74E-06
798511,0.206222927,0.000528977,3.55E-06
798512,0.207838084,0.00172337,4.18E-06
798626,0.214174183,0.000929655,5.09E-05
143378,0.199360811,0.001050338,5.38E-05
143385,0.198284194,0.000362145,5.11E-05
143386,0.160030919,5.45E-06,0
143391,3.01E-05,4.79E-48,0
143392,3.01E-05,4.79E-48,0
143394,3.01E-05,4.79E-48,0
143395,3.01E-05,4.79E-48,0
143396,3.01E-05,4.79E-48,0
143397,3.01E-05,4.79E-48,0
143398,3.01E-05,4.79E-48,0
143399,3.01E-05,4.79E-48,0
143400,3.01E-05,4.79E-48,0
143401,3.01E-05,4.79E-48,0
143402,0.161254949,2.69E-05,0
143403,3.01E-05,4.79E-48,0
143404,3.01E-05,4.79E-48,0
143405,3.01E-05,4.79E-48,0
143407,3.01E-05,4.79E-48,0
143408,3.01E-05,4.79E-48,0
143409,3.01E-05,4.79E-48,0
143410,3.01E-05,4.79E-48,0
143411,3.01E-05,4.79E-48,0
143412,3.01E-05,4.79E-48,0
143413,3.01E-05,4.79E-48,0
143414,3.01E-05,4.79E-48,0
143415,0,0,0
143416,0,0,0
143418,3.01E-05,4.79E-48,0
143419,3.01E-05,4.79E-48,0
143420,3.01E-05,4.79E-48,0
143421,0,0,0
143422,3.01E-05,4.79E-48,0
143423,3.01E-05,4.79E-48,0
143424,3.01E-05,4.79E-48,0
143425,3.01E-05,4.79E-48,0
143426,0,0,0
143427,3.01E-05,4.79E-48,0
143428,3.01E-05,4.79E-48,0
143429,0,0,0
143430,0,0,0
143431,0,0,0
143432,0,0,0
143433,0,0,0
143434,0,0,0
143435,0,0,0
143436,0,0,0
143437,0,0,0
143438,0,0,0
143439,0,0,0
143440,0,0,0
143441,0,0,0
143442,0,0,0
143443,0,0,0
143444,0,0,0
143445,0,0,0
143446,0,0,0
143447,0,0,0
143452,0,0,0
143455,0,0,0
143456,0,0,0
143458,0,0,0
143572,3.01E-05,4.79E-48,0
143575,3.01E-05,4.79E-48,0
143579,3.01E-05,4.79E-48,0
143581,3.01E-05,4.79E-48,0
143585,3.01E-05,4.79E-48,0
143587,0,0,0
143588,3.01E-05,4.79E-48,0
143589,0,0,0
143591,0,0,0
143592,3.01E-05,4.79E-48,0
143593,0,0,0
143594,3.01E-05,4.79E-48,0
143595,0,0,0
143597,3.01E-05,4.79E-48,0
143598,0,0,0
143599,0,0,0
143600,0,0,0
143601,0,0,0
143602,0,0,0
143603,0,0,0
143604,0,0,0
143605,0,0,0
143606,0,0,0
143607,0,0,0
143608,0,0,0
143609,0,0,0
143610,0,0,0
143611,0,0,0
143612,0,0,0
143613,0,0,0
143614,0,0,0
143615,0,0,0
143617,0,0,0
143620,0,0,0
143621,0,0,0
143622,0,0,0
143629,0,0,0
2503036,0.147622259,1.19E-07,1.48E-07
143750,3.01E-05,4.79E-48,0
143751,3.01E-05,4.79E-48,0
143753,3.01E-05,4.79E-48,0
143754,3.01E-05,4.79E-48,0
143756,3.01E-05,4.79E-48,0
143757,0,0,0
143758,3.01E-05,4.79E-48,0
143760,0,0,0
143762,3.01E-05,4.79E-48,0
143763,0,0,0
143764,0,0,0
143765,0,0,0
143766,0,0,0
143767,0,0,0
143768,0,0,0
143770,0,0,0
143771,0,0,0
143772,0,0,0
143773,0,0,0
143774,0,0,0
143775,0,0,0
143776,0,0,0
143777,0,0,0
143778,0,0,0
143779,0,0,0
143780,0,0,0
143781,0,0,0
143782,0,0,0
143783,0,0,0
143784,0,0,0
143785,0,0,0
143786,0,0,0
143787,0,0,0
143788,0,0,0
143789,0,0,0
143790,0,0,0
143791,0,0,0
143792,0,0,0
143793,0,0,0
143794,0,0,0
143795,0,0,0
143796,0,0,0
143797,0,0,0
143798,0,0,0
143800,0,0,0
143801,0.144566795,1.44E-06,0
143806,0,0,0
143812,0,0,0
143817,0,0,0
2503240,0.186541566,0.000189977,5.75E-07
144080,3.01E-05,4.79E-48,0
144082,3.01E-05,4.79E-48,0
144085,3.01E-05,4.79E-48,0
144086,3.01E-05,4.79E-48,0
144087,3.01E-05,4.79E-48,0
144088,3.01E-05,4.79E-48,0
144089,3.01E-05,4.79E-48,0
144090,3.01E-05,4.79E-48,0
144092,3.01E-05,4.79E-48,0
144093,3.01E-05,4.79E-48,0
144094,3.01E-05,4.79E-48,0
144095,3.01E-05,4.79E-48,0
144096,3.01E-05,4.79E-48,0
144097,3.01E-05,4.79E-48,0
144098,3.01E-05,4.79E-48,0
144099,3.01E-05,4.79E-48,0
144100,3.01E-05,4.79E-48,0
144101,3.01E-05,4.79E-48,0
144102,3.01E-05,4.79E-48,0
144103,3.01E-05,4.79E-48,0
144104,3.01E-05,4.79E-48,0
144105,3.01E-05,4.79E-48,0
144106,3.01E-05,4.79E-48,0
144107,3.01E-05,4.79E-48,0
144108,3.01E-05,4.79E-48,0
144109,3.01E-05,4.79E-48,0
144110,3.01E-05,4.79E-48,0
144111,3.01E-05,4.79E-48,0
144112,0,0,0
144113,3.01E-05,4.79E-48,0
144116,3.01E-05,4.79E-48,0
144121,3.01E-05,4.79E-48,0
144125,3.01E-05,4.79E-48,0
144128,3.01E-05,4.79E-48,0
144129,0,0,0
144130,0,0,0
144131,0,0,0
144132,0,0,0
144133,0,0,0
144134,0,0,0
144135,0,0,0
144136,0,0,0
144137,0,0,0
144138,0,0,0
144139,0,0,0
144140,0,0,0
144141,0,0,0
144142,0,0,0
144143,0,0,0
144144,0,0,0
144145,0,0,0
144146,0,0,0
144147,0,0,0
144148,0,0,0
144149,0,0,0
144150,0,0,0
144151,0,0,0
144152,0,0,0
144153,0,0,0
144154,0,0,0
144155,0.144566795,1.44E-06,0
144157,0,0,0
144158,0,0,0
144159,0,0,0
144160,0,0,0
144161,0,0,0
144162,0,0,0
144163,0,0,0
144164,0,0,0
144165,0,0,0
144166,0,0,0
144169,0,0,0
144170,0,0,0
144172,0,0,0
144173,0,0,0
111412,0.214900552,0.001337256,1.92E-05
3158927,0.183511107,3.60E-05,2.04E-07
89586,0.163714345,4.26E-06,7.34E-06
2492577,0,0,0
144347,0,0,0
144348,0,0,0
144349,0,0,0
144350,0,0,0
144351,0,0,0
144352,0,0,0
144353,0,0,0
144354,0,0,0
144355,0,0,0
144356,0,0,0
144357,0,0,0
144358,0,0,0
144359,0,0,0
144360,0,0,0
144361,0,0,0
144362,0,0,0
144363,0,0,0
144364,0,0,0
144365,0,0,0
144366,0,0,0
144367,0,0,0
144368,0,0,0
144369,0,0,0
144370,0,0,0
144371,0,0,0
144372,0,0,0
144373,0,0,0
144374,0,0,0
144375,0,0,0
144376,0,0,0
144377,0,0,0
144378,0,0,0
144379,0,0,0
144380,0,0,0
144381,0,0,0
144382,0,0,0
144384,0,0,0
144385,0,0,0
144386,0,0,0
144388,0,0,0
144389,0,0,0
144390,0,0,0
144393,0,0,0
144398,0,0,0
799760,0.192023937,9.06E-05,5.77E-05
144401,0,0,0
1324132,0.227635732,0.001597586,0.000305669
144549,0.161974307,6.05E-05,4.99E-05
144550,0.135513386,9.11E-07,0
144551,0,0,0
144552,0,0,0
144553,0,0,0
144554,0,0,0
144555,0,0,0
144556,0,0,0
144557,0,0,0
144558,0,0,0
144559,0,0,0
144560,0,0,0
144561,0,0,0
144562,0,0,0
144563,0,0,0
144564,0,0,0
144565,0,0,0
144566,0,0,0
144567,0,0,0
144568,0,0,0
144569,0,0,0
144570,0,0,0
144571,0,0,0
144572,0,0,0
144573,0,0,0
144574,0,0,0
144576,0,0,0
144577,0,0,0
144578,0,0,0
144579,0,0,0
144589,0,0,0
144590,0,0,0
144591,0,0,0
144592,0,0,0
144598,0.168088498,3.23E-05,0
799969,0.219478037,0.00201347,0.000123856
799970,0.212827126,0.000960455,1.77E-05
799971,0.205574264,0.000470456,9.71E-05
799972,0.210871055,0.002668212,1.33E-05
799973,0.208275223,0.00216662,1.44E-05
799974,0.147243114,4.35E-07,4.99E-05
799975,0.207169854,0.003043518,5.69E-06
799976,0.212975741,0.003299442,2.78E-05
799977,0.210266291,0.000417819,2.17E-05
799978,0.226009618,0.004825104,0.000121728
799979,0.219045088,0.001330189,0.000125464
799980,0.198421792,0.001319418,1.62E-05
799981,0.201285248,0.000237836,7.87E-06
799982,0.204389498,0.00145582,1.37E-06
799983,0.194436355,0.000250999,1.23E-06
799984,0.234949255,0.007193962,0.000219015
799985,0.21582718,0.001357629,0.000109576
799986,0.218450999,0.000941597,0.000118945
799987,0.190504684,7.20E-05,3.69E-06
799988,0.216850193,0.004988867,2.76E-05
799989,0.21461626,0.002118,5.70E-05
799990,0.229517775,0.015783135,8.52E-05
799991,0.229921494,0.007260118,0.000110589
799992,0.197634908,0.001106796,9.08E-07
799993,0.221013338,0.013651448,4.21E-05
799994,0.197287181,0.000275102,8.60E-06
799995,0.238822517,0.009958643,0.000219593
1324287,3.01E-05,4.79E-48,0
89649,0.222163879,0.00192489,2.57E-05
931120,0.200813445,0.000559784,9.01E-06
931121,0.215597315,0.001259688,3.99E-05
931122,0.222459879,0.002940088,2.28E-05
931123,0.193894126,0.00046468,3.09E-07
931124,0.218015854,0.001678433,3.39E-05
931125,0.215507942,0.006300147,1.97E-06
144800,0,0,0
144804,0,0,0
144805,0,0,0
144808,0,0,0
144810,0,0,0
144811,0,0,0
144812,0,0,0
144813,0,0,0
144814,0,0,0
144822,0,0,0
144963,0,0,0
144964,0,0,0
144965,0,0,0
144966,0,0,0
144967,0,0,0
144969,0,0,0
144971,0,0,0
144972,0,0,0
144973,0,0,0
144974,0,0,0
144978,0,0,0
144981,0,0,0
144984,0,0,0
144985,0,0,0
144989,0.190817751,0.000433289,0
145117,0.186040905,0.000634028,1.04E-06
145118,0.179142137,0.00018566,9.23E-08
145119,0.208309363,0.000672122,1.36E-05
145120,0.218697447,0.001005666,0.000169184
145121,0.236555285,0.006944159,0.000349436
145122,0.22595827,0.00762784,0.000645786
931614,0.230375348,0.00908655,6.31E-05
931615,0.228055586,0.004575149,7.30E-05
931616,0.219150016,0.002363812,2.15E-05
800567,0.203590903,0.001145435,3.54E-06
800568,0.200131756,0.00036078,1.89E-06
800569,0.196581869,0.000138796,5.55E-06
145221,0.231377355,0.00658692,0.000119889
145222,0.209097685,0.000418862,6.07E-05
145292,0.207624912,0.000335618,5.43E-05
145448,0.208719919,0.00122418,4.34E-06
145449,0.207645644,0.001402878,5.30E-05
800858,0.206451859,0.001826139,1.31E-05
800859,0.206182033,0.000789016,1.70E-05
145624,0.219842955,0.005220654,9.54E-05
145625,0.242647893,0.007017035,0.000904604
145626,0.216239313,0.004744396,2.36E-05
145627,0.227233222,0.01153907,0.000136337
145628,0.234891353,0.008610165,0.000845436
145629,0.213761887,0.001041338,5.14E-05
145630,0.228262678,0.01300312,4.76E-05
145631,0.212817225,0.00332737,6.47E-06
145632,0.219337036,0.007518352,7.79E-05
145633,0.217899555,0.005773218,4.01E-05
145634,0.196012506,0.000277989,4.95E-05
145635,0.230763467,0.00502028,0.000348435
145636,0.207700321,0.000886584,0.000121644
145637,0.212368719,0.000532918,2.22E-05
145638,0.212969793,0.002215741,5.25E-05
145639,0.199810097,0.000657624,6.06E-05
145640,0.212047828,0.00480328,6.49E-05
145641,0.211280071,0.003504622,0.000320104
145642,0.23274042,0.003896288,0.00037732
145643,0.222219994,0.001000311,8.21E-05
145644,0.197336538,0.000318734,2.99E-05
145645,0.211291781,0.000424784,9.76E-05
145646,0.22754742,0.017683941,0.000216934
145647,0.204469885,0.000968601,7.53E-05
145648,0.206709315,0.002573186,4.70E-06
145650,0.195449772,0.000236345,6.26E-07
145651,0.19969497,0.000263391,2.80E-05
145652,0.197146054,0.000343788,9.49E-06
145653,0.221767569,0.009803494,3.78E-05
145654,0.20895634,0.004966773,4.74E-05
145655,0.206377353,0.000346773,4.39E-05
145656,0.206429501,0.000382893,5.03E-05
145657,0.188124806,6.73E-05,9.00E-05
145658,0.228246734,0.007775889,6.17E-05
145659,0.19878908,0.000865934,9.71E-07
145660,0.225788762,0.001057005,0.000113222
145661,0.197881101,0.000610582,2.14E-06
145662,0.217282757,0.004084135,1.86E-05
145663,0.206984269,0.001746724,1.53E-05
145664,0.217864274,0.003093585,6.86E-05
145665,0.214664597,0.001213894,2.49E-06
145667,0.196598765,0.000348392,5.24E-05
145668,0.191866094,0.000108691,1.47E-05
145669,0.217458333,0.010847705,9.45E-05
145670,0.199268766,0.002684869,4.24E-06
145671,0.207079832,0.000644038,2.70E-05
145672,0.222689442,0.012992469,1.99E-05
145673,0.205194383,0.000589036,1.06E-05
145674,0.205500391,0.000369408,1.54E-05
145675,0.197512041,0.000578163,6.22E-07
145676,0.215475461,0.003096234,2.74E-05
145677,0.223774329,0.00187706,9.12E-05
145678,0.203607212,0.000412224,3.09E-05
145679,0.208442237,0.001380519,2.20E-06
145680,0.210073189,0.001172029,1.52E-05
145681,0.195177941,0.000323937,5.64E-07
145682,0.137682207,9.78E-08,0
145683,0.19431083,0.000231462,1.20E-06
145684,0.215392274,0.004777718,1.12E-05
145685,0.164746049,7.07E-06,0
145686,0.201907086,0.002204813,3.16E-08
145687,0.216782375,0.001002734,4.48E-05
145688,0.235804215,0.003708473,0.00030107
145689,0.217887102,0.00174282,1.12E-05
145690,0.195957094,0.001060135,3.88E-06
145691,0.229676786,0.00979126,7.33E-05
145692,0.211198141,0.000358044,4.14E-05
145693,0.230055611,0.0039645,0.000214964
145694,0.206567448,0.002685259,1.32E-05
145695,0.192259573,0.000426503,2.09E-06
145696,0.190809792,0.000166873,1.22E-06
145697,0.210804983,0.002149006,7.06E-05
145698,0.208542953,0.000363712,2.34E-05
145699,0.200173788,0.00015606,2.28E-05
145700,0.208986885,0.002748968,3.64E-05
145701,0.23279016,0.005237439,0.000191269
145702,0.239962439,0.017409754,0.000268062
145703,0.224100981,0.001509409,0.000132048
145704,0.224162472,0.007981118,8.09E-05
145705,0.223457359,0.005292801,7.91E-05
145706,0.244431782,0.029802989,0.000298649
145707,0.232034524,0.020487494,5.19E-05
145708,0.220842637,0.003244603,0.000222016
145709,0.212562115,0.00047296,8.96E-05
145710,0.204896627,0.006040766,2.27E-06
145711,0.206364321,0.000511439,4.45E-06
145712,0.201798432,0.003139188,6.09E-06
145713,0.213476613,0.000540079,8.58E-05
145714,0.214827895,0.00107407,0.000126911
145715,0.205352803,0.000340995,1.23E-05
145716,0.210274022,0.007293478,3.96E-06
145717,0.208636156,0.000670845,1.46E-05
145718,0.20365253,0.000455167,1.53E-06
145719,0.204083147,0.000292996,1.06E-05
145720,0.20543026,0.001679192,8.60E-06
145721,0.184367495,7.55E-05,3.43E-06
145722,0.200229858,0.000700717,3.90E-06
145723,0.185542925,0.000120107,6.13E-07
145724,0.201134808,0.000567226,6.14E-06
145725,0.206208054,0.000447889,3.02E-05
145726,0.192238568,0.00093123,1.50E-06
145727,0.20910342,0.000984846,2.56E-05
145728,0.184036715,0.000489155,1.35E-07
145729,0.2061746,0.000808974,2.97E-06
145730,0.224984848,0.003254135,0.000275407
145731,0.20763999,0.002068699,5.87E-06
145732,0.192729336,0.000697855,2.16E-07
145733,0.208902908,0.000950882,5.77E-06
145734,0.217398398,0.004817578,0.000119981
145735,0.195336278,0.00015442,9.95E-06
145736,0.205326997,0.000326075,9.44E-06
145737,0.180425135,2.93E-05,3.97E-06
145738,0.224043913,0.003993793,4.80E-05
145739,0.228073777,0.005308316,5.86E-05
145740,0.211953518,0.002751247,1.51E-05
145741,0.203685171,0.002839472,6.03E-06
145742,0.202172978,0.003393027,1.02E-05
145743,0.208613323,0.001681731,3.47E-05
145744,0.233046299,0.01249343,0.000237686
145745,0.216319065,0.000878096,2.41E-05
145746,0.216355893,0.000900532,6.13E-05
145747,0.224503479,0.001612333,0.000222849
145748,0.201253372,0.000264792,5.58E-06
801109,0.198523393,0.000245555,7.07E-06
801110,0.188548133,0.000287555,6.78E-08
145751,0.208102797,0.000470169,3.38E-05
145752,0.204225267,0.000257631,8.06E-05
145753,0.217775086,0.002751726,1.00E-05
145754,0.219377003,0.001665841,4.38E-05
145755,0.209686126,0.003809973,1.98E-05
145756,0.215816998,0.002913421,1.82E-05
145757,0.193834977,6.99E-05,1.52E-05
145758,0.222975977,0.005750384,0.000167266
145759,0.212593724,0.001572793,3.50E-05
145760,0.188288948,0.000147096,1.32E-07
145761,0.202126531,0.001448399,0.000152753
145762,0.218186374,0.001030618,7.53E-05
145763,0.208695163,0.000789119,3.55E-05
145764,0.203003696,0.000711714,1.58E-05
145765,0.212280033,0.000404304,6.45E-05
145766,0.201608125,0.000915502,5.42E-05
145767,0.226951409,0.004486856,0.000135932
145768,0.220026928,0.00181104,0.000103337
145769,0.206448132,0.000266547,7.74E-05
145770,0.216233181,0.004931608,0.000259855
145771,0.165306803,4.01E-06,0
145772,0.203826738,0.000497009,0.000257627
145773,0.193793923,0.002021982,1.73E-06
145774,0.199829297,0.002034503,1.90E-06
145775,0.186474655,0.000237104,7.99E-07
145776,0.21841554,0.010383506,4.31E-06
145777,0.246560598,0.021613354,0.000556617
145778,0.207064836,0.000613435,2.09E-05
145779,0.23528033,0.004576077,0.000306919
145780,0.212483136,0.005980486,1.22E-05
145781,0.206327093,0.001203663,4.62E-05
145782,0.220853298,0.00202598,5.07E-05
145783,0.227647059,0.005849718,0.000368406
145784,0.225748653,0.001621083,0.00033886
145785,0.219265552,0.007022621,4.38E-05
145786,0.204207035,0.001867136,1.43E-05
145787,0.206894407,0.000928715,7.53E-06
145788,0.200212333,0.000297997,6.38E-05
145789,0.200429864,0.000359511,1.43E-05
145790,0.210826355,0.003153743,8.41E-06
145791,0.21033396,0.000484597,6.11E-05
