,year,indegree,pagerank
86256,1843,0,0.000264770491785
86257,1843,1,0.000489825409802
86258,1843,0,0.000264770491785
86259,1843,0,0.000264770491785
86260,1843,1,0.000489825409802
86261,1843,1,0.000489825409802
86262,1843,2,0.000549242252481
86263,1844,0,0.000264770491785
86264,1844,2,0.00071488032782
86265,1844,0,0.000264770491785
86266,1844,0,0.000264770491785
86267,1844,0,0.000264770491785
86268,1844,1,0.00176513661189
86269,1844,0,0.000264770491785
86270,1844,0,0.000264770491785
86272,1844,2,0.000457473765337
86273,1844,0,0.000264770491785
86274,1844,0,0.000264770491785
86275,1844,0,0.000264770491785
86276,1844,1,0.000309781475389
86277,1844,0,0.000264770491785
86278,1844,0,0.000264770491785
86279,1844,0,0.000264770491785
86280,1844,1,0.000489825409802
86281,1844,3,0.000677371174817
86282,1844,1,0.000377297950794
86283,1844,0,0.000264770491785
86284,1844,0,0.000264770491785
86285,1844,0,0.000264770491785
86286,1844,0,0.000264770491785
86287,1844,0,0.000264770491785
86288,1844,0,0.000264770491785
86289,1844,0,0.000264770491785
86290,1844,0,0.000264770491785
86291,1844,1,0.000309781475389
86292,1844,0,0.000264770491785
86293,1844,2,0.000553126273178
86294,1844,0,0.000264770491785
86295,1844,0,0.000264770491785
86296,1844,1,0.000595694994153
86297,1844,1,0.000296887704044
86298,1844,1,0.0005897247873
86300,1844,0,0.000264770491785
86301,1844,0,0.000264770491785
86302,1845,0,0.000264770491785
86303,1844,0,0.000264770491785
86304,1844,0,0.000264770491785
86306,1844,0,0.000264770491785
86307,1845,0,0.000264770491785
86308,1844,0,0.000264770491785
86309,1845,0,0.000264770491785
86310,1845,0,0.000264770491785
86311,1845,0,0.000264770491785
86312,1845,0,0.000264770491785
86313,1845,1,0.000313157299159
86314,1845,1,0.000489825409802
86315,1845,0,0.000264770491785
86316,1845,2,0.000564843715808
86317,1845,4,0.000778645887925
86318,1845,0,0.000264770491785
86319,1845,0,0.000264770491785
86320,1844,1,0.000377297950794
86321,1845,1,0.000382299171194
86322,1845,2,0.000465069368821
86324,1845,1,0.000489825409802
86325,1845,0,0.000264770491785
86326,1845,0,0.000264770491785
86327,1845,0,0.000264770491785
86328,1845,1,0.00176513661189
86329,1845,0,0.000264770491785
86330,1845,0,0.000264770491785
86331,1845,0,0.000264770491785
86332,1845,0,0.000264770491785
86333,1845,0,0.000264770491785
86334,1845,1,0.000377297950794
86335,1845,0,0.000264770491785
86336,1845,0,0.000264770491785
86337,1845,0,0.000264770491785
86338,1845,0,0.000264770491785
86339,1845,0,0.000264770491785
86340,1845,0,0.000264770491785
86341,1845,2,0.0004523162568
86342,1845,1,0.000377297950794
86343,1845,1,0.000489825409802
86344,1845,0,0.000264770491785
86346,1845,1,0.000489825409802
86347,1845,0,0.000264770491785
86348,1845,1,0.000489825409802
86349,1845,0,0.000264770491785
86350,1846,1,0.000377297950794
86351,1845,0,0.000264770491785
86352,1845,0,0.000264770491785
86353,1845,0,0.000264770491785
86355,1846,0,0.000264770491785
86356,1845,0,0.000264770491785
86357,1845,0,0.000264770491785
86358,1846,1,0.000321034221289
86359,1846,0,0.000264770491785
86360,1845,0,0.000264770491785
86361,1845,0,0.000264770491785
86362,1846,2,0.000414807103797
86363,1846,0,0.000264770491785
86364,1846,0,0.000264770491785
86365,1846,1,0.000302279644788
86366,1846,0,0.000264770491785
86367,1846,0,0.000264770491785
86369,1846,0,0.000264770491785
86370,1846,0,0.000264770491785
86371,1846,1,0.000377297950794
86372,1846,0,0.000264770491785
86373,1846,0,0.000264770491785
86374,1845,1,0.000472946290951
86375,1846,0,0.000264770491785
86376,1846,0,0.000264770491785
86377,1846,1,0.000377297950794
86378,1845,0,0.000264770491785
86379,1846,2,0.00110512555566
86380,1846,0,0.000264770491785
86381,1846,0,0.000264770491785
86382,1846,4,0.00137672933256
86383,1846,0,0.000264770491785
86384,1846,2,0.000414807103797
86385,1846,0,0.000264770491785
86386,1846,0,0.000264770491785
86388,1846,0,0.000264770491785
86389,1846,0,0.000264770491785
86390,1846,0,0.000264770491785
86391,1846,1,0.000377297950794
86392,1846,0,0.000264770491785
86393,1846,0,0.000264770491785
86394,1846,1,0.00176513661189
86395,1846,1,0.000472946290951
86396,1847,0,0.000264770491785
86397,1846,0,0.000264770491785
86398,1847,0,0.000264770491785
86399,1846,1,0.000681122090117
86400,1846,0,0.000264770491785
86401,1847,1,0.000309781475389
86402,1846,0,0.000264770491785
86403,1847,0,0.000264770491785
86405,1847,0,0.000264770491785
86406,1847,0,0.000264770491785
86408,1847,0,0.000264770491785
86409,1847,0,0.000264770491785
86410,1847,0,0.000264770491785
86411,1847,2,0.00071488032782
86412,1847,0,0.000264770491785
86415,1847,0,0.000264770491785
86417,1847,1,0.000377297950794
86418,1847,0,0.000264770491785
86419,1847,0,0.000264770491785
86420,1847,0,0.000264770491785
86421,1847,0,0.000264770491785
86422,1846,1,0.000355730187817
86423,1847,1,0.000866678622163
86424,1847,1,0.000681122090117
86425,1847,0,0.000264770491785
86426,1847,0,0.000264770491785
86427,1847,3,0.000437312595598
86428,1847,1,0.000309781475389
86429,1847,0,0.000264770491785
86430,1847,2,0.000602352868811
86431,1847,0,0.000264770491785
86432,1847,0,0.000264770491785
86433,1847,1,0.000377297950794
86434,1848,0,0.000264770491785
86435,1847,1,0.000309781475389
86436,1848,0,0.000264770491785
86437,1848,2,0.000489825409802
86438,1848,1,0.000339788797791
86440,1848,0,0.000264770491785
86441,1848,2,0.0004523162568
86442,1848,0,0.000264770491785
86443,1848,0,0.000264770491785
86444,1848,0,0.000264770491785
86446,1848,0,0.000264770491785
86447,1848,0,0.000264770491785
86448,1848,0,0.000264770491785
86449,1848,2,0.000602352868811
86450,1848,0,0.000264770491785
86451,1848,0,0.000264770491785
86452,1848,1,0.000489825409802
86453,1848,0,0.000264770491785
86454,1848,0,0.000264770491785
86455,1848,0,0.000264770491785
86456,1848,2,0.000564843715808
86457,1848,0,0.000264770491785
86458,1848,0,0.000264770491785
86459,1848,1,0.000489825409802
86460,1848,3,0.000572345546409
86461,1848,1,0.000489825409802
86462,1848,0,0.000264770491785
86463,1848,2,0.000512330901604
86464,1848,0,0.000264770491785
86465,1848,0,0.000264770491785
86466,1849,1,0.000296921194359
86467,1849,1,0.000553590969907
86469,1849,1,0.000377297950794
86470,1849,0,0.000264770491785
86471,1849,0,0.000264770491785
86472,1849,0,0.000264770491785
86473,1849,0,0.000264770491785
86474,1849,0,0.000264770491785
86475,1849,0,0.000264770491785
86476,1849,0,0.000264770491785
86477,1848,0,0.000264770491785
86478,1849,0,0.000264770491785
86479,1849,0,0.000264770491785
86480,1849,0,0.000264770491785
86481,1849,0,0.000264770491785
86482,1848,0,0.000264770491785
86483,1849,0,0.000264770491785
86484,1849,1,0.000377297950794
86485,1849,0,0.000264770491785
86486,1849,0,0.000264770491785
86487,1849,0,0.000264770491785
86488,1849,0,0.000264770491785
86489,1849,0,0.000264770491785
86490,1849,0,0.000264770491785
86491,1849,0,0.000264770491785
86492,1849,0,0.000264770491785
86493,1849,0,0.000264770491785
86494,1849,0,0.000264770491785
86495,1849,1,0.000339788797791
86496,1849,0,0.000264770491785
86497,1849,0,0.000264770491785
86498,1849,1,0.000489825409802
86499,1849,0,0.000264770491785
86500,1849,0,0.000264770491785
86501,1849,0,0.000264770491785
86502,1849,0,0.000264770491785
86503,1849,0,0.000264770491785
86504,1849,0,0.000264770491785
86505,1849,0,0.000264770491785
86506,1849,3,0.000641737479464
86507,1849,0,0.000264770491785
86509,1849,0,0.000264770491785
86510,1850,0,0.000264770491785
86511,1850,0,0.000264770491785
86512,1850,0,0.000264770491785
86513,1850,1,0.000339788797791
86514,1849,0,0.000264770491785
86515,1850,0,0.000264770491785
86516,1850,0,0.000264770491785
86517,1850,1,0.000313157299159
86518,1850,0,0.000264770491785
86519,1850,0,0.000264770491785
86520,1850,0,0.000264770491785
86521,1850,0,0.000264770491785
86522,1850,0,0.000264770491785
86523,1850,0,0.000264770491785
86524,1850,0,0.000264770491785
86525,1850,1,0.000489825409802
86526,1850,0,0.000264770491785
86527,1850,0,0.000264770491785
86528,1850,0,0.000264770491785
86529,1850,0,0.000264770491785
86530,1850,2,0.000498827606523
86531,1850,0,0.000264770491785
86532,1850,0,0.000264770491785
86533,1850,0,0.000264770491785
86534,1850,0,0.000264770491785
86536,1850,0,0.000264770491785
86537,1850,0,0.000264770491785
86538,1850,0,0.000264770491785
86539,1850,1,0.000489825409802
86540,1850,0,0.000264770491785
86541,1850,0,0.000264770491785
86542,1850,0,0.000264770491785
86543,1850,0,0.000264770491785
86544,1850,1,0.000287275983587
86545,1850,0,0.000264770491785
86546,1850,0,0.000264770491785
86547,1850,0,0.000264770491785
86548,1850,0,0.000264770491785
86549,1850,1,0.000321034221289
86550,1850,0,0.000264770491785
86551,1850,0,0.000264770491785
86552,1850,2,0.000564843715808
86553,1850,0,0.000264770491785
86554,1850,0,0.000264770491785
86555,1850,1,0.000489825409802
86556,1850,1,0.000355730187817
86557,1850,2,0.000644550665939
86558,1850,0,0.000264770491785
86559,1850,1,0.000489825409802
86560,1850,0,0.000264770491785
86561,1850,1,0.000339788797791
86562,1850,0,0.000264770491785
86563,1850,0,0.000264770491785
86564,1850,0,0.000264770491785
86565,1850,0,0.000264770491785
86566,1850,1,0.000489825409802
86568,1850,0,0.000264770491785
86569,1850,0,0.000264770491785
86570,1850,0,0.000264770491785
86571,1850,0,0.000264770491785
86572,1850,0,0.000264770491785
86573,1850,0,0.000264770491785
86574,1850,0,0.000264770491785
86575,1850,0,0.000264770491785
86576,1850,0,0.000264770491785
86578,1850,0,0.000264770491785
86579,1850,2,0.000433561680298
86580,1850,0,0.000264770491785
86581,1850,1,0.000377297950794
86582,1850,0,0.000264770491785
86583,1850,1,0.000489825409802
86584,1850,0,0.000264770491785
86585,1850,0,0.000264770491785
86586,1850,1,0.000766849956635
86587,1850,1,0.000590681723355
86588,1850,1,0.000489825409802
86589,1850,0,0.000264770491785
86590,1850,0,0.000264770491785
86591,1851,0,0.000264770491785
86592,1850,0,0.000264770491785
86593,1851,0,0.000264770491785
86594,1851,0,0.000264770491785
86595,1851,0,0.000264770491785
86596,1851,0,0.000264770491785
86597,1850,0,0.000264770491785
86598,1850,1,0.000377297950794
86599,1851,0,0.000264770491785
86602,1850,0,0.000264770491785
86603,1851,0,0.000264770491785
86604,1851,0,0.000264770491785
86605,1851,0,0.000264770491785
86606,1851,2,0.00071488032782
86607,1851,0,0.000264770491785
86608,1851,0,0.000264770491785
86609,1851,0,0.000264770491785
86610,1851,0,0.000264770491785
86611,1850,1,0.000321034221289
86612,1851,0,0.000264770491785
86613,1851,0,0.000264770491785
86614,1851,0,0.000264770491785
86615,1851,0,0.000264770491785
86616,1851,0,0.000264770491785
86617,1851,0,0.000264770491785
86618,1851,0,0.000264770491785
86619,1851,0,0.000264770491785
86620,1851,1,0.000287275983587
86621,1851,0,0.000264770491785
86622,1851,2,0.000546089139307
86623,1851,1,0.000309781475389
86624,1851,1,0.000339788797791
86625,1851,0,0.000264770491785
86626,1851,0,0.000264770491785
86627,1851,1,0.000489825409802
86628,1851,0,0.000264770491785
86629,1851,0,0.000264770491785
86630,1851,1,0.000386300147514
86631,1851,0,0.000264770491785
86635,1851,0,0.000264770491785
86637,1851,1,0.000339788797791
86638,1851,0,0.000264770491785
86639,1851,0,0.000264770491785
86640,1851,0,0.000264770491785
86641,1851,0,0.000264770491785
86642,1851,1,0.000489825409802
86643,1851,0,0.000264770491785
86644,1851,0,0.000264770491785
86645,1851,0,0.000264770491785
86646,1851,0,0.000264770491785
86647,1851,1,0.00176513661189
86648,1851,0,0.000264770491785
86650,1851,0,0.000264770491785
86651,1851,0,0.000264770491785
86652,1851,0,0.000264770491785
86653,1851,0,0.000264770491785
86654,1851,0,0.000264770491785
86655,1851,2,0.00071488032782
86656,1851,0,0.000264770491785
86657,1851,0,0.000264770491785
86658,1851,1,0.000377297950794
86659,1851,0,0.000264770491785
86660,1851,2,0.000681747242667
86661,1851,0,0.000264770491785
86662,1851,0,0.000264770491785
86663,1851,0,0.000264770491785
86664,1850,0,0.000264770491785
86665,1851,3,0.000754264938473
86666,1851,1,0.000377297950794
86667,1851,0,0.000264770491785
86668,1851,0,0.000264770491785
86669,1852,0,0.000264770491785
86670,1852,0,0.000264770491785
86671,1851,0,0.000264770491785
86672,1851,0,0.000264770491785
86673,1851,0,0.000264770491785
86675,1851,0,0.000264770491785
86676,1851,0,0.000264770491785
86677,1851,0,0.000264770491785
86678,1851,0,0.000264770491785
86679,1851,1,0.000339788797791
86680,1851,0,0.000264770491785
86681,1852,0,0.000264770491785
86682,1851,1,0.000489825409802
86683,1852,0,0.000264770491785
86684,1852,0,0.000264770491785
86685,1852,0,0.000264770491785
86687,1852,0,0.000264770491785
86688,1852,0,0.000264770491785
86689,1852,0,0.000264770491785
86691,1852,0,0.000264770491785
86692,1852,0,0.000264770491785
86693,1852,0,0.000264770491785
86694,1852,0,0.000264770491785
86695,1852,0,0.000264770491785
86696,1852,0,0.000264770491785
86697,1852,1,0.00176513661189
86698,1852,0,0.000264770491785
86699,1852,0,0.000264770491785
86700,1852,0,0.000264770491785
86701,1852,0,0.000264770491785
86702,1852,0,0.000264770491785
86703,1852,0,0.000264770491785
86704,1852,1,0.000339788797791
86705,1852,1,0.000489825409802
86706,1852,0,0.000264770491785
86707,1852,0,0.000264770491785
86708,1852,0,0.000264770491785
86709,1852,0,0.000264770491785
86710,1852,0,0.000264770491785
86711,1852,0,0.000264770491785
86712,1852,0,0.000264770491785
86713,1852,0,0.000264770491785
86714,1852,0,0.000264770491785
86715,1852,0,0.000264770491785
86716,1852,0,0.000264770491785
86717,1852,1,0.000296887704044
86718,1852,0,0.000264770491785
86719,1852,0,0.000264770491785
86720,1852,0,0.000264770491785
86721,1852,1,0.000296921194359
86722,1852,0,0.000264770491785
86723,1852,0,0.000264770491785
86724,1852,0,0.000264770491785
86725,1852,0,0.000264770491785
86726,1852,1,0.000489825409802
86727,1852,0,0.000264770491785
86728,1852,0,0.000264770491785
86729,1852,0,0.000264770491785
86730,1852,0,0.000264770491785
86731,1852,0,0.000264770491785
86732,1852,0,0.000264770491785
86733,1852,0,0.000264770491785
86734,1852,0,0.000264770491785
86735,1852,0,0.000264770491785
86736,1852,0,0.000264770491785
86737,1852,0,0.000264770491785
86738,1852,0,0.000264770491785
86739,1852,0,0.000264770491785
86740,1852,1,0.000386300147514
86741,1852,0,0.000264770491785
86742,1852,0,0.000264770491785
86743,1852,0,0.000264770491785
86744,1852,0,0.000264770491785
86745,1852,0,0.000264770491785
86746,1852,0,0.000264770491785
86747,1852,0,0.000264770491785
86748,1852,0,0.000264770491785
86749,1852,0,0.000264770491785
86751,1852,0,0.000264770491785
86752,1852,1,0.000339788797791
86754,1852,0,0.000264770491785
86755,1852,0,0.000264770491785
86756,1852,0,0.000264770491785
86757,1852,1,0.000489825409802
86758,1852,0,0.000264770491785
86759,1852,0,0.000264770491785
86760,1852,1,0.000339788797791
86761,1852,1,0.000489825409802
86762,1853,0,0.000264770491785
86763,1852,0,0.000264770491785
86764,1852,0,0.000264770491785
86765,1852,1,0.000489825409802
86766,1853,0,0.000264770491785
86767,1853,1,0.000489825409802
86768,1852,0,0.000264770491785
86769,1852,0,0.000264770491785
86770,1853,2,0.000414807103797
86771,1852,0,0.000264770491785
86772,1852,0,0.000264770491785
86773,1852,0,0.000264770491785
86774,1853,1,0.000298987174691
86775,1853,0,0.000264770491785
86776,1852,1,0.000489825409802
86777,1853,0,0.000264770491785
86778,1853,0,0.000264770491785
86779,1853,1,0.00176513661189
86780,1853,0,0.000264770491785
86781,1853,0,0.000264770491785
86782,1853,0,0.000264770491785
86783,1853,0,0.000264770491785
86784,1853,0,0.000264770491785
86785,1853,0,0.000264770491785
86786,1853,1,0.00176513661189
86787,1853,1,0.000377297950794
86788,1853,0,0.000264770491785
86789,1853,1,0.000309781475389
86791,1853,0,0.000264770491785
86792,1853,2,0.000564843715808
86793,1853,0,0.000264770491785
86794,1853,0,0.000264770491785
86795,1853,1,0.000377297950794
86796,1853,0,0.000264770491785
86797,1853,0,0.000264770491785
86798,1853,0,0.000264770491785
86799,1853,0,0.000264770491785
86800,1853,0,0.000264770491785
86801,1853,0,0.000264770491785
86802,1853,0,0.000264770491785
86803,1853,0,0.000264770491785
86804,1853,1,0.000377297950794
86805,1853,0,0.000264770491785
86806,1853,0,0.000264770491785
86807,1853,0,0.000264770491785
86808,1853,0,0.000264770491785
86809,1853,0,0.000264770491785
86810,1853,1,0.000377297950794
86811,1853,0,0.000264770491785
86812,1853,0,0.000264770491785
86813,1853,0,0.000264770491785
86814,1853,0,0.000264770491785
86815,1853,0,0.000264770491785
86816,1854,0,0.000264770491785
86817,1853,1,0.000321034221289
86818,1853,0,0.000264770491785
86819,1854,0,0.000264770491785
86820,1854,0,0.000264770491785
86821,1854,0,0.000264770491785
86822,1854,0,0.000264770491785
86823,1854,0,0.000264770491785
86824,1854,0,0.000264770491785
86825,1854,0,0.000264770491785
86826,1854,0,0.000264770491785
86827,1854,0,0.000264770491785
86828,1854,0,0.000264770491785
86829,1854,0,0.000264770491785
86830,1854,1,0.000298987174691
86831,1854,0,0.000264770491785
86833,1854,0,0.000264770491785
86834,1853,1,0.000302279644788
86836,1854,0,0.000264770491785
86837,1854,0,0.000264770491785
86838,1854,0,0.000264770491785
86839,1854,0,0.000264770491785
86840,1854,0,0.000264770491785
86841,1854,0,0.000264770491785
86842,1854,0,0.000264770491785
86843,1854,0,0.000264770491785
86844,1854,1,0.000296921194359
86845,1854,0,0.000264770491785
86846,1854,0,0.000264770491785
86847,1854,0,0.000264770491785
86848,1854,0,0.000264770491785
86849,1854,0,0.000264770491785
86850,1854,0,0.000264770491785
86852,1854,0,0.000264770491785
86853,1854,0,0.000264770491785
86854,1854,0,0.000264770491785
86855,1854,1,0.000296921194359
86856,1854,0,0.000264770491785
86857,1854,0,0.000264770491785
86858,1854,0,0.000264770491785
86859,1854,0,0.000264770491785
86860,1854,0,0.000264770491785
86861,1853,0,0.000264770491785
86863,1854,0,0.000264770491785
86864,1854,0,0.000264770491785
86865,1854,0,0.000264770491785
86866,1854,0,0.000264770491785
86867,1854,0,0.000264770491785
86868,1854,0,0.000264770491785
86869,1854,0,0.000264770491785
86870,1854,0,0.000264770491785
86871,1854,0,0.000264770491785
86872,1854,1,0.000489825409802
86873,1854,0,0.000264770491785
86874,1854,2,0.000527334562805
86875,1854,2,0.000362294289593
86876,1854,0,0.000264770491785
86877,1854,2,0.000512330901604
86878,1854,0,0.000264770491785
86880,1854,0,0.000264770491785
86881,1854,0,0.000264770491785
86883,1854,1,0.000489825409802
86884,1854,0,0.000264770491785
86885,1854,0,0.000264770491785
86886,1854,0,0.000264770491785
86887,1854,0,0.000264770491785
86888,1854,0,0.000264770491785
86889,1854,0,0.000264770491785
86890,1854,0,0.000264770491785
86891,1854,0,0.000264770491785
86892,1854,0,0.000264770491785
86893,1854,1,0.000287275983587
86894,1854,1,0.000296921194359
86895,1855,0,0.000264770491785
86896,1855,0,0.000264770491785
86897,1854,1,0.000321034221289
86898,1855,0,0.000264770491785
86899,1855,0,0.000264770491785
86900,1855,0,0.000264770491785
86901,1854,0,0.000264770491785
86902,1855,0,0.000264770491785
86903,1854,0,0.000264770491785
86904,1855,0,0.000264770491785
86905,1855,0,0.000264770491785
86906,1854,0,0.000264770491785
86907,1854,0,0.000264770491785
86908,1855,0,0.000264770491785
86909,1855,0,0.000264770491785
86910,1855,0,0.000264770491785
86911,1855,0,0.000264770491785
86912,1855,0,0.000264770491785
86914,1855,0,0.000264770491785
86915,1854,0,0.000264770491785
86916,1855,0,0.000264770491785
86917,1855,0,0.000264770491785
86918,1855,0,0.000264770491785
86919,1855,0,0.000264770491785
86920,1855,0,0.000264770491785
86921,1855,0,0.000264770491785
86922,1855,0,0.000264770491785
86923,1855,0,0.000264770491785
86924,1855,0,0.000264770491785
86925,1855,1,0.000377297950794
86926,1855,0,0.000264770491785
86927,1855,0,0.000264770491785
86928,1855,0,0.000264770491785
86929,1855,0,0.000264770491785
86930,1855,0,0.000264770491785
86931,1855,0,0.000264770491785
86932,1855,0,0.000264770491785
86933,1855,0,0.000264770491785
86934,1855,1,0.000377297950794
86935,1855,0,0.000264770491785
86936,1855,0,0.000264770491785
86937,1855,0,0.000264770491785
86938,1855,2,0.000602352868811
86939,1855,0,0.000264770491785
86940,1855,0,0.000264770491785
86941,1855,0,0.000264770491785
86942,1855,0,0.000264770491785
86943,1855,0,0.000264770491785
86944,1855,0,0.000264770491785
86945,1855,0,0.000264770491785
86946,1855,0,0.000264770491785
86947,1855,0,0.000264770491785
86948,1855,0,0.000264770491785
86949,1855,0,0.000264770491785
86950,1855,0,0.000264770491785
86951,1855,2,0.000546089139307
86952,1855,2,0.00071488032782
86953,1854,0,0.000264770491785
86954,1855,0,0.000264770491785
86955,1855,1,0.000489825409802
86956,1855,0,0.000264770491785
86957,1855,0,0.000264770491785
86958,1855,0,0.000264770491785
86959,1855,0,0.000264770491785
86960,1855,0,0.000264770491785
86961,1855,0,0.000264770491785
86963,1856,0,0.000264770491785
86964,1856,0,0.000264770491785
86965,1856,0,0.000264770491785
86966,1856,0,0.000264770491785
86969,1855,0,0.000264770491785
86970,1856,0,0.000264770491785
86971,1856,0,0.000264770491785
86972,1855,0,0.000264770491785
86973,1855,0,0.000264770491785
86974,1855,0,0.000264770491785
86975,1855,0,0.000264770491785
86976,1855,0,0.000264770491785
86977,1856,0,0.000264770491785
86978,1855,1,0.000489825409802
86979,1856,0,0.000264770491785
86980,1856,0,0.000264770491785
86981,1856,0,0.000264770491785
86982,1856,0,0.000264770491785
86983,1856,0,0.000264770491785
86984,1856,0,0.000264770491785
86985,1856,0,0.000264770491785
86986,1856,0,0.000264770491785
86987,1856,0,0.000264770491785
86988,1856,0,0.000264770491785
86989,1856,0,0.000264770491785
86990,1856,0,0.000264770491785
86991,1856,0,0.000264770491785
86992,1856,0,0.000264770491785
86993,1856,0,0.000264770491785
86994,1856,0,0.000264770491785
86995,1856,0,0.000264770491785
86997,1856,0,0.000264770491785
86998,1856,0,0.000264770491785
86999,1856,0,0.000264770491785
87000,1856,0,0.000264770491785
87001,1856,0,0.000264770491785
87003,1856,0,0.000264770491785
87004,1856,0,0.000264770491785
87005,1856,0,0.000264770491785
87006,1856,0,0.000264770491785
87007,1856,0,0.000264770491785
87008,1856,0,0.000264770491785
87009,1856,0,0.000264770491785
87010,1856,0,0.000264770491785
87011,1856,0,0.000264770491785
87012,1856,0,0.000264770491785
87013,1856,0,0.000264770491785
87014,1856,0,0.000264770491785
87015,1856,0,0.000264770491785
87016,1856,0,0.000264770491785
87017,1856,0,0.000264770491785
87018,1856,0,0.000264770491785
87019,1856,0,0.000264770491785
87020,1856,0,0.000264770491785
87021,1856,0,0.000264770491785
87022,1856,0,0.000264770491785
87023,1856,0,0.000264770491785
87024,1856,0,0.000264770491785
87025,1856,0,0.000264770491785
87026,1856,0,0.000264770491785
87027,1856,0,0.000264770491785
87028,1856,0,0.000264770491785
87029,1856,0,0.000264770491785
87030,1856,0,0.000264770491785
87032,1856,0,0.000264770491785
87033,1856,1,0.000489825409802
87034,1856,0,0.000264770491785
87035,1856,0,0.000264770491785
87036,1856,0,0.000264770491785
87037,1856,0,0.000264770491785
87038,1856,0,0.000264770491785
87039,1856,0,0.000264770491785
87040,1856,0,0.000264770491785
87041,1856,0,0.000264770491785
87042,1856,0,0.000264770491785
87043,1856,0,0.000264770491785
87044,1856,0,0.000264770491785
87045,1856,0,0.000264770491785
87046,1856,0,0.000264770491785
87047,1856,0,0.000264770491785
87048,1856,0,0.000264770491785
87049,1856,0,0.000264770491785
87050,1856,0,0.000264770491785
87051,1856,0,0.000264770491785
87052,1856,0,0.000264770491785
87053,1856,0,0.000264770491785
87054,1856,0,0.000264770491785
87055,1856,0,0.000264770491785
87056,1856,0,0.000264770491785
87059,1857,0,0.000264770491785
87061,1856,1,0.000489825409802
87062,1857,0,0.000264770491785
87063,1857,0,0.000264770491785
87064,1857,0,0.000264770491785
87065,1856,0,0.000264770491785
87066,1857,0,0.000264770491785
87067,1856,0,0.000264770491785
87068,1856,0,0.000264770491785
87069,1857,0,0.000264770491785
87070,1856,0,0.000264770491785
87071,1857,0,0.000264770491785
87072,1857,0,0.000264770491785
87073,1857,0,0.000264770491785
87075,1856,0,0.000264770491785
87076,1857,0,0.000264770491785
87077,1857,0,0.000264770491785
87078,1857,0,0.000264770491785
87079,1857,0,0.000264770491785
87080,1857,0,0.000264770491785
87081,1857,0,0.000264770491785
87082,1857,0,0.000264770491785
87083,1857,0,0.000264770491785
87084,1857,0,0.000264770491785
87085,1857,0,0.000264770491785
87086,1857,0,0.000264770491785
87087,1857,0,0.000264770491785
87088,1857,0,0.000264770491785
87089,1857,0,0.000264770491785
87090,1857,0,0.000264770491785
87091,1857,0,0.000264770491785
87092,1857,0,0.000264770491785
87093,1857,0,0.000264770491785
87094,1857,0,0.000264770491785
87095,1857,0,0.000264770491785
87096,1857,0,0.000264770491785
87099,1857,0,0.000264770491785
87100,1857,0,0.000264770491785
87101,1857,0,0.000264770491785
87102,1857,0,0.000264770491785
87103,1857,0,0.000264770491785
87104,1857,0,0.000264770491785
87105,1857,0,0.000264770491785
87106,1857,0,0.000264770491785
87107,1857,0,0.000264770491785
87108,1856,0,0.000264770491785
87110,1857,0,0.000264770491785
87111,1857,0,0.000264770491785
87113,1857,0,0.000264770491785
87114,1857,0,0.000264770491785
87115,1857,0,0.000264770491785
87116,1857,0,0.000264770491785
87117,1858,0,0.000264770491785
87118,1857,0,0.000264770491785
87119,1857,0,0.000264770491785
87120,1858,0,0.000264770491785
87121,1858,0,0.000264770491785
87122,1857,0,0.000264770491785
87123,1858,0,0.000264770491785
87124,1858,0,0.000264770491785
87126,1858,0,0.000264770491785
87127,1858,0,0.000264770491785
87128,1858,0,0.000264770491785
87129,1858,0,0.000264770491785
87130,1858,0,0.000264770491785
87131,1858,0,0.000264770491785
87132,1858,0,0.000264770491785
87134,1858,0,0.000264770491785
87135,1858,0,0.000264770491785
87136,1858,0,0.000264770491785
87137,1858,0,0.000264770491785
87139,1858,0,0.000264770491785
87140,1858,0,0.000264770491785
87141,1858,0,0.000264770491785
87142,1858,0,0.000264770491785
87143,1858,0,0.000264770491785
87144,1858,0,0.000264770491785
87145,1857,0,0.000264770491785
87146,1858,0,0.000264770491785
87147,1858,0,0.000264770491785
87148,1858,0,0.000264770491785
87149,1858,0,0.000264770491785
87150,1858,0,0.000264770491785
87151,1858,0,0.000264770491785
87152,1858,0,0.000264770491785
87153,1857,0,0.000264770491785
87154,1858,0,0.000264770491785
87155,1858,0,0.000264770491785
87156,1858,0,0.000264770491785
87158,1858,0,0.000264770491785
87159,1858,0,0.000264770491785
87160,1858,0,0.000264770491785
87161,1858,0,0.000264770491785
87162,1858,0,0.000264770491785
87163,1858,0,0.000264770491785
87165,1858,0,0.000264770491785
87166,1858,0,0.000264770491785
87167,1858,0,0.000264770491785
87168,1858,0,0.000264770491785
87169,1858,0,0.000264770491785
87170,1858,0,0.000264770491785
87171,1858,0,0.000264770491785
87172,1858,0,0.000264770491785
87173,1858,0,0.000264770491785
87174,1858,0,0.000264770491785
87175,1858,0,0.000264770491785
87176,1858,0,0.000264770491785
87177,1858,0,0.000264770491785
87179,1858,0,0.000264770491785
87180,1858,0,0.000264770491785
87181,1858,0,0.000264770491785
87182,1858,0,0.000264770491785
87183,1858,0,0.000264770491785
87184,1858,0,0.000264770491785
87185,1858,0,0.000264770491785
87186,1858,0,0.000264770491785
87188,1858,0,0.000264770491785
87189,1858,0,0.000264770491785
87190,1859,0,0.000264770491785
