,km_10,km_100,km_1000,gmm_10,gmm_100,gmm_1000,hc_10,hc_100,hc_1000
94545,4,0,460,6,40,260,1,1,446
94544,4,90,289,9,61,329,1,91,444
94547,4,76,187,7,63,900,1,47,502
94546,9,6,398,7,76,545,3,29,530
94549,0,94,146,5,33,490,1,24,500
94548,4,12,99,6,40,858,1,1,556
2784695,5,11,625,6,40,91,1,22,881
97024,4,30,644,2,0,523,3,29,405
2784697,4,10,576,3,74,137,1,14,753
97939,4,63,386,3,67,110,3,36,319
97938,9,77,366,7,35,349,3,29,127
97931,4,1,466,7,11,648,1,85,259
97930,1,55,101,3,4,717,3,29,290
97933,4,1,152,0,36,906,3,29,23
97932,4,46,920,3,59,240,1,20,428
97935,5,11,625,9,60,91,1,8,168
97934,9,82,296,3,44,344,3,29,391
97937,4,12,212,6,82,128,1,1,556
97936,1,55,502,7,65,49,1,1,640
92262,4,19,652,3,53,409,1,1,556
92263,9,58,191,2,74,989,4,18,984
92260,4,89,558,6,39,608,3,29,290
92261,4,12,174,7,11,313,1,85,144
92266,4,12,414,0,60,1,1,15,668
92267,5,11,307,6,98,944,1,1,556
92264,5,23,93,3,44,437,1,7,942
92265,0,15,16,0,32,667,1,43,375
92268,7,39,732,8,16,489,1,39,710
92269,4,75,962,0,42,169,1,15,634
111548,4,12,162,6,42,231,1,21,42
111549,5,44,352,9,87,777,2,27,958
111542,4,54,718,0,60,142,1,96,153
111543,4,98,139,0,42,784,1,15,634
111540,4,10,406,4,22,264,2,27,567
111541,4,2,683,5,47,652,1,32,128
111546,4,76,119,6,39,988,1,1,915
111547,7,62,429,9,99,146,1,11,858
111544,4,84,160,7,5,118,3,36,755
111545,4,1,234,7,11,141,3,36,935
107899,4,12,10,9,96,364,1,47,135
107898,4,30,611,2,34,150,3,29,284
107893,4,84,182,6,32,528,3,29,741
107892,4,76,187,7,76,19,3,29,23
107890,4,73,151,7,63,179,1,85,144
107897,4,12,19,0,90,500,3,29,23
107896,4,36,452,2,29,776,1,46,136
107895,4,63,386,9,67,110,3,29,290
107894,4,85,369,3,35,562,1,11,805
92886,4,10,30,9,96,677,3,29,163
92887,4,12,823,4,0,233,1,34,730
92884,4,84,160,6,54,118,3,36,75
92885,4,72,475,7,36,582,1,59,694
92882,5,14,20,7,27,660,1,99,199
92883,4,68,971,6,95,117,3,36,75
92880,9,36,676,2,69,454,1,10,198
92881,4,19,266,3,53,414,1,20,6
85753,4,90,289,1,96,329,1,14,171
92888,4,63,386,9,54,110,1,1,556
92889,4,88,810,9,57,895,1,38,705
93139,4,21,829,3,92,689,3,36,747
93138,4,10,841,6,54,310,1,75,745
104278,9,7,368,3,73,483,3,36,747
104279,4,89,260,6,39,515,3,29,116
93135,7,91,148,8,10,18,1,26,883
93134,7,52,285,8,10,769,1,26,210
93137,4,12,476,9,5,696,1,1,13
104275,4,95,587,2,64,778,1,1,556
93131,4,67,85,1,15,728,1,45,3
93130,9,22,409,7,36,532,1,16,820
93133,7,52,789,4,10,769,1,11,914
93132,4,90,852,9,61,329,1,47,502
98109,4,49,107,2,2,562,3,29,116
98108,5,11,599,1,87,91,3,29,642
98105,4,85,612,4,48,589,1,0,158
98107,4,75,414,0,42,169,1,96,954
98106,4,74,261,3,28,680,1,1,266
98101,4,12,306,0,42,1,1,21,42
98100,4,73,151,6,54,560,3,29,116
98103,4,63,386,9,67,110,1,1,235
98102,2,29,770,3,80,64,3,29,177
99858,9,41,358,2,69,88,1,46,100
99859,4,85,9,6,63,154,1,38,138
99850,5,85,966,0,84,925,1,8,168
99851,4,22,409,2,8,655,1,69,261
99852,4,0,460,6,40,260,1,22,759
99853,9,73,366,7,35,601,3,29,391
99854,5,11,966,9,9,927,2,52,122
99855,4,89,19,6,64,500,1,10,862
99856,5,44,606,9,87,537,3,36,747
99857,5,44,317,9,87,207,1,11,312
105639,5,11,750,0,49,328,1,8,236
105638,2,29,471,3,80,657,1,75,145
105631,9,83,89,7,76,308,1,0,641
105630,4,68,971,7,5,117,3,29,23
105633,4,5,702,9,87,239,3,29,281
105632,4,84,160,9,89,118,3,36,531
105635,6,13,3,9,30,684,1,86,329
105634,4,21,175,4,62,939,1,1,556
105637,9,69,670,6,74,745,1,34,63
105636,9,25,278,6,74,654,1,32,933
102946,9,25,659,6,74,42,3,36,75
102947,7,52,585,9,10,592,1,11,914
102945,4,5,353,6,43,169,1,1,554
102948,4,65,218,3,59,710,3,29,334
102949,5,24,124,1,93,886,1,6,916
102366,9,25,96,6,39,180,1,10,862
102367,4,85,354,7,63,494,3,29,987
102364,0,37,649,5,26,59,1,24,283
102365,4,88,244,2,74,590,1,2,761
102363,5,8,290,1,89,600,2,27,578
102360,4,76,50,8,34,92,1,10,198
102368,4,5,867,8,47,92,3,29,24
102369,0,15,893,0,32,316,1,43,375
107703,4,12,151,0,81,560,1,31,784
107702,4,12,856,8,39,988,1,1,915
107701,1,18,190,7,65,140,3,29,127
107707,5,6,415,7,49,112,3,36,747
107706,4,29,107,3,16,562,1,14,697
107705,4,89,119,6,39,123,3,29,413
107704,4,55,101,3,65,717,1,1,494
107709,0,15,16,0,32,667,1,43,182
107708,4,84,160,6,5,118,1,47,533
91950,4,62,454,3,99,275,3,36,747
112239,0,67,992,0,15,728,1,45,3
112230,4,1,174,7,79,823,1,1,640
811779,4,85,928,9,40,954,3,36,747
108104,9,82,692,3,19,363,1,14,662
108107,4,12,10,9,44,364,3,36,755
108100,4,12,338,9,61,852,3,29,59
108102,1,18,190,7,65,880,3,29,391
108103,4,89,160,8,54,500,3,36,747
109855,4,71,49,0,84,269,1,86,74
109857,9,71,847,3,37,926,1,61,352
109856,4,84,160,2,8,118,1,47,533
109859,4,84,814,7,5,255,3,36,747
109858,4,59,370,8,51,821,3,29,116
100131,4,5,702,9,46,221,1,11,678
100130,9,41,940,2,77,913,1,94,766
100133,4,85,764,0,84,280,1,86,458
100132,4,65,631,0,32,478,3,36,747
100135,4,5,353,7,31,221,1,69,261
100134,4,76,753,3,86,351,3,29,139
103706,4,53,894,8,3,568,1,76,595
103705,5,44,872,1,87,986,1,9,536
103704,5,19,620,1,53,409,1,9,739
103703,9,82,382,1,19,209,1,14,850
103702,4,19,127,3,53,414,3,36,747
103701,5,11,503,9,60,836,3,29,71
103700,5,44,503,3,65,836,1,14,270
100136,4,12,256,4,31,730,1,34,700
103709,4,12,244,3,57,590,1,0,861
103708,4,12,217,3,28,480,3,29,334
111955,9,10,889,3,23,295,3,36,747
111954,4,76,306,3,72,580,3,29,23
111957,4,63,900,3,28,345,3,29,71
91219,9,82,493,3,19,938,1,14,662
111951,4,89,946,2,64,56,1,10,862
111950,4,36,41,2,69,88,1,46,100
111953,4,41,41,2,69,88,1,46,100
111952,9,25,470,7,72,625,3,36,747
91212,3,82,692,1,19,764,1,14,850
91213,4,23,708,1,44,462,8,35,751
91210,4,76,659,9,89,694,6,54,338
91211,9,76,133,1,35,802,1,8,818
111959,4,92,79,7,11,946,1,10,344
111958,3,61,526,9,61,473,1,47,502
91214,4,97,336,8,51,396,1,76,595
91215,4,84,941,8,3,334,1,40,47
145770,4,12,19,3,99,500,9,98,41
145771,4,76,19,1,44,500,3,36,755
145772,4,12,10,9,61,364,1,47,502
145773,4,53,918,8,78,422,3,29,629
145774,7,33,892,8,10,995,1,26,883
145775,4,14,333,7,27,30,1,99,199
145776,4,54,61,0,42,266,1,96,153
101942,4,12,806,6,77,358,3,29,629
145778,9,80,667,7,63,401,1,97,288
101941,9,77,381,3,19,349,3,29,391
101701,7,39,739,9,10,325,1,11,914
101700,4,1,227,7,11,823,1,85,445
101703,4,98,795,0,42,169,1,74,412
101702,9,16,684,3,35,447,1,2,87
101705,4,23,556,9,44,676,1,1,556
101704,5,85,415,7,63,112,3,29,530
101707,9,77,381,3,19,291,3,29,163
101706,4,12,10,9,13,364,1,14,171
101709,4,53,894,8,43,568,3,29,59
101708,4,84,160,9,5,118,1,38,138
101946,9,25,470,7,58,625,1,10,198
87901,4,85,899,6,74,891,1,1,40
87900,9,95,167,2,64,35,1,85,144
87903,5,44,737,9,87,888,3,29,281
87902,4,12,353,4,52,378,1,57,424
109271,4,76,309,7,11,259,1,66,120
109270,4,76,853,6,11,259,1,66,335
87907,9,19,4,1,53,882,3,29,642
109272,4,8,563,9,61,365,1,47,502
87909,4,12,632,2,17,470,1,56,456
87908,4,12,729,7,4,738,1,34,558
101944,4,89,517,8,62,912,1,33,216
107286,4,41,940,2,77,439,1,46,68
107287,4,89,983,9,67,318,3,29,405
107284,5,6,361,3,12,545,1,66,335
107285,4,12,162,0,91,507,1,34,63
92741,4,30,249,0,67,523,1,9,322
92740,9,25,230,3,74,180,1,9,744
92743,4,81,154,2,82,322,1,80,69
92742,4,12,162,6,7,74,1,41,406
92749,5,11,193,2,88,918,1,9,448
92748,4,8,140,9,89,367,1,0,166
107288,8,26,740,6,66,113,1,1,556
1379993,4,84,182,9,5,334,3,29,23
85678,4,83,865,7,76,355,1,0,798
85671,4,12,795,0,91,280,1,15,327
85670,4,43,348,2,82,375,3,29,165
85673,4,8,563,9,61,367,3,29,443
85672,4,84,983,2,64,494,2,27,578
85675,4,5,353,7,79,648,1,1,636
85674,4,62,454,9,40,275,1,33,618
85677,5,85,307,9,9,944,3,36,531
85676,9,73,774,1,35,601,3,29,163
87299,4,12,99,6,40,858,1,1,40
87298,9,7,210,3,74,768,1,14,753
87291,4,83,237,7,76,355,1,0,166
87290,4,76,187,6,34,900,3,29,413
87293,4,56,288,5,55,994,3,36,747
87292,4,12,10,9,61,364,3,29,23
87295,4,74,372,9,28,577,1,8,818
87294,5,85,966,0,84,807,1,86,768
87297,4,12,609,9,96,868,1,69,691
87296,4,76,187,3,28,500,3,36,319
1087669,4,12,198,2,77,696,1,1,271
1087668,4,12,430,0,60,696,1,1,556
1087667,4,76,187,7,63,500,3,36,747
1087666,9,67,975,0,72,565,1,45,3
1087665,4,10,19,7,8,500,3,36,361
1087664,4,2,877,8,54,912,3,29,557
1087663,9,69,380,2,64,745,1,66,132
1087662,4,90,289,9,96,329,1,14,171
1087660,4,62,236,0,14,413,1,86,680
108849,5,11,966,0,91,246,1,15,279
108848,4,12,123,6,39,793,1,22,881
89949,4,5,391,2,29,867,3,29,23
89948,9,30,26,2,34,773,1,75,269
89943,4,89,211,7,36,656,3,36,319
89942,9,25,470,7,35,255,3,29,127
89941,5,11,458,7,12,518,1,60,2
89940,4,12,424,8,34,448,1,34,700
89947,4,58,741,2,74,309,4,50,959
89946,5,54,282,0,60,609,1,15,495
108847,4,43,741,2,74,309,4,50,959
108846,9,73,580,1,19,748,1,1,33
87127,9,85,547,9,9,19,1,58,737
87126,4,5,353,9,40,858,1,11,160
87125,4,66,954,5,3,960,1,88,55
87124,4,85,572,1,70,893,1,22,650
87123,4,12,424,6,43,448,3,29,23
87122,4,12,162,6,97,448,1,34,730
87121,4,12,868,3,95,759,6,54,690
87120,4,12,19,9,28,500,6,48,467
87129,9,14,438,7,27,71,1,0,641
87128,4,63,217,3,96,480,3,29,284
86656,4,19,489,3,53,894,1,9,471
86657,4,41,41,2,77,88,1,46,100
86654,4,12,304,0,81,331,3,29,71
86655,4,76,633,2,64,991,3,29,23
86652,4,76,309,7,98,259,1,85,438
86653,4,1,174,7,11,313,3,29,23
86650,5,11,310,7,98,8,1,32,128
86651,4,12,19,9,32,500,1,22,650
95960,5,71,356,3,37,807,1,86,768
95961,4,89,321,6,54,318,3,29,530
95962,4,31,698,3,4,659,1,38,705
95963,4,10,30,9,96,677,3,36,75
95964,4,89,339,0,54,689,3,36,747
95965,9,73,720,1,35,415,3,29,598
86658,4,12,211,1,92,656,1,47,533
86659,4,12,19,0,67,500,3,36,747
89491,4,31,945,0,96,300,3,36,75
89490,9,73,774,7,8,550,6,54,690
89493,4,43,348,2,64,375,1,28,607
89492,4,75,250,0,42,429,1,15,495
89495,4,75,962,0,42,231,1,15,634
89494,4,12,338,9,61,364,1,92,625
89497,4,12,856,8,39,988,1,1,472
89496,7,91,565,8,10,279,1,26,883
89499,0,15,16,0,32,667,1,43,375
89498,5,7,666,3,12,228,3,29,163
88720,4,89,19,6,32,500,1,22,650
88721,4,85,690,1,70,188,1,0,166
88722,4,89,558,6,39,691,3,29,557
88723,4,74,928,9,96,119,1,1,275
88724,9,76,659,6,32,694,3,36,755
88725,4,89,19,6,40,500,3,29,59
88726,4,84,160,9,39,118,3,29,23
88727,4,12,162,4,52,507,1,34,700
88728,4,72,397,7,36,51,1,59,43
88729,9,73,366,7,35,983,3,29,391
2539855,4,76,10,9,40,364,1,38,138
1383636,4,54,61,0,42,266,1,96,153
91366,4,48,157,5,50,78,3,36,747
89235,4,1,174,7,36,313,1,1,462
89234,4,12,536,7,36,832,1,59,43
89237,4,12,162,6,77,507,1,56,130
89236,4,12,430,0,13,636,1,1,15
89231,4,12,957,3,96,894,1,9,471
89230,4,12,19,6,32,500,3,36,747
89233,9,69,96,2,72,654,1,75,269
89232,5,11,163,9,28,954,3,29,165
89239,4,84,802,6,7,393,1,1,556
89238,9,36,245,2,77,407,1,46,175
96439,4,84,160,9,99,118,3,36,747
96438,4,43,446,2,64,645,3,29,23
96433,4,30,249,2,34,150,3,36,747
96432,3,96,661,9,61,410,1,1,843
96431,9,25,753,3,74,351,1,34,730
96430,7,52,156,5,16,964,1,39,563
96437,4,23,169,9,44,197,3,29,177
96436,4,12,10,9,96,364,1,8,818
96435,4,22,965,4,74,111,1,10,344
96434,9,10,457,3,23,795,3,29,23
94361,4,12,933,6,54,522,3,29,116
94360,9,73,720,1,35,983,3,29,127
94363,4,90,289,9,9,329,1,47,502
94362,4,88,91,9,9,262,1,58,737
94365,4,84,928,9,40,52,3,29,59
94364,5,44,737,9,87,235,2,27,172
94367,4,5,416,0,10,239,1,11,678
94366,0,15,129,0,32,195,1,43,147
94369,4,76,806,8,93,358,9,98,517
94368,9,73,829,9,92,405,1,1,556
90871,4,21,548,1,92,511,1,9,245
90870,9,23,255,9,44,819,1,13,966
90873,4,12,19,7,9,500,3,36,747
90872,4,97,717,8,3,635,3,29,557
90875,4,12,162,6,7,378,1,56,456
90874,9,10,889,3,74,137,1,2,373
90877,4,84,318,5,26,569,1,24,58
90876,4,0,460,9,40,260,1,38,138
90879,5,82,296,3,44,917,1,1,33
90878,4,10,30,2,77,677,1,23,90
118307,4,10,30,9,96,270,3,29,163
118306,4,74,928,9,96,119,1,9,29
118305,4,74,900,3,84,119,1,91,73
118304,4,12,529,6,10,362,1,66,335
118303,4,12,618,0,13,825,1,77,571
118302,4,1,420,7,11,874,1,85,389
118300,4,12,162,6,7,74,1,1,70
118309,0,37,610,5,26,501,1,59,616
118308,4,74,301,9,28,711,3,29,165
90295,5,11,872,1,87,986,1,0,466
90294,4,12,162,6,98,470,1,32,0
90297,9,22,331,4,56,699,1,8,156
90296,9,22,331,2,45,699,1,16,385
90291,9,25,133,7,35,983,3,29,116
90290,0,37,479,5,26,165,1,24,58
90293,4,2,491,8,3,506,1,40,119
90292,9,82,580,1,19,748,1,14,358
101269,4,74,928,9,9,119,1,1,556
90299,4,12,304,0,32,324,1,89,152
90298,4,75,962,0,42,231,1,15,634
101264,4,84,971,9,16,117,1,21,321
101265,4,12,454,5,99,275,3,29,405
97470,4,72,51,7,36,257,1,59,694
97471,7,52,533,8,10,592,1,39,710
97472,4,12,244,9,79,74,1,58,339
97473,5,83,865,7,76,943,1,0,166
97474,4,12,754,0,32,151,1,8,384
97475,0,37,453,5,26,397,1,24,306
97476,4,70,991,8,43,61,1,42,459
97477,4,12,10,9,99,364,1,47,502
97478,4,31,748,4,92,300,1,44,188
97479,4,59,370,8,34,47,3,29,59
90123,4,66,954,5,3,960,1,88,55
90122,2,29,685,3,80,64,1,2,961
90121,4,12,476,7,63,526,2,27,863
90120,4,84,182,1,44,334,3,29,177
90127,9,77,381,1,35,349,1,60,89
90126,4,89,558,6,91,608,1,9,29
90125,4,12,99,6,40,498,1,22,26
90124,4,12,162,4,51,274,1,32,933
90129,9,22,409,7,36,111,1,11,380
90128,4,12,211,3,28,656,3,36,755
95188,4,10,325,3,98,270,3,29,161
95189,4,89,558,6,39,691,1,1,915
95186,3,96,364,9,61,315,1,1,472
95187,5,85,471,1,2,795,1,11,431
95184,5,11,666,7,65,319,1,0,861
95185,4,49,72,2,8,655,1,16,820
95182,4,12,19,6,40,500,1,22,759
95183,4,12,561,0,32,990,3,29,557
95180,4,84,729,7,11,823,1,85,144
95181,4,2,491,5,5,563,1,1,556
2490153,4,12,9,6,86,154,3,29,165
90500,4,12,10,9,40,364,1,38,138
91348,4,12,113,6,61,738,1,47,502
91349,4,23,970,3,44,676,3,36,75
106487,9,73,774,7,35,983,1,47,502
94678,4,12,10,9,96,364,3,29,741
91345,4,89,160,9,44,118,3,36,361
92515,4,14,438,7,27,71,1,0,641
106485,5,11,500,9,91,578,1,1,552
2093658,4,87,256,4,67,730,3,29,116
106484,4,72,592,7,36,404,1,59,134
106483,7,52,585,8,10,597,1,11,312
96989,1,55,463,3,4,284,1,86,131
91341,9,82,382,3,19,209,1,1,9
2390269,4,12,637,0,81,480,3,29,284
106481,9,77,366,3,35,983,1,14,753
106480,4,85,480,6,77,19,1,69,261
91454,4,12,729,6,7,74,1,1,556
91455,4,89,910,2,82,421,9,98,41
91456,9,49,78,3,23,551,1,10,394
91457,9,51,363,3,73,751,1,37,771
91450,4,76,50,6,98,941,1,56,426
91451,4,89,558,8,54,691,3,29,290
91452,4,12,806,2,77,358,1,23,631
91453,4,10,314,6,40,270,3,29,59
91458,4,54,61,0,60,765,1,96,954
91459,4,12,673,6,7,498,1,22,881
95821,9,1,546,7,11,259,1,85,445
95820,9,65,111,3,81,993,3,29,284
95823,4,84,182,8,5,334,1,40,124
95822,9,25,133,7,58,271,3,29,901
95825,5,11,934,2,12,8,1,1,181
95824,4,8,563,9,61,160,1,1,70
95827,4,10,690,7,76,715,3,29,163
95826,4,12,162,6,40,858,3,29,59
91982,4,84,928,9,9,52,3,29,23
91983,9,82,493,3,19,209,1,1,33
91980,4,12,856,6,32,988,1,22,759
91981,9,69,670,6,58,745,1,34,63
91986,4,76,50,6,32,941,1,34,730
91987,4,90,289,9,61,329,1,1,556
91984,9,72,596,7,36,532,3,36,531
91985,4,85,354,0,40,925,3,29,59
91988,4,85,983,6,67,494,3,29,23
91989,4,62,454,5,99,146,1,88,268
110518,4,5,323,5,36,655,3,29,23
110519,4,12,19,6,36,500,3,29,23
110512,5,11,551,3,65,914,3,29,71
110513,3,96,364,9,61,315,3,36,747
110510,0,67,992,0,15,39,1,45,938
110511,5,44,737,3,44,235,1,11,380
110516,4,78,194,0,60,192,1,11,365
110517,4,88,91,4,62,262,1,58,65
110514,4,12,162,6,7,231,1,8,952
110515,4,63,270,8,10,693,1,1,10
93589,4,74,217,3,28,263,3,29,284
93580,9,74,427,9,28,637,6,48,467
93581,9,22,762,2,74,865,1,10,394
93582,5,44,534,9,87,85,1,11,312
93583,9,7,487,3,23,839,1,75,809
93584,4,76,50,6,64,900,1,2,978
93585,4,5,353,7,79,444,1,1,552
93586,9,69,670,6,58,745,1,34,63
93587,4,10,959,6,1,677,1,14,697
112040,4,53,894,8,43,568,1,40,119
112041,9,7,457,6,98,295,3,29,163
92187,4,66,857,5,3,960,1,88,866
92186,4,12,314,6,40,858,1,1,446
92185,9,10,853,6,74,677,1,8,818
92184,0,37,468,5,26,814,1,19,906
92183,4,76,635,2,67,554,3,36,747
92182,9,99,52,3,73,431,1,14,697
92181,0,37,453,5,26,397,1,24,306
92180,4,10,406,4,22,264,2,27,567
92189,4,74,928,9,96,119,1,41,92
92188,4,5,353,9,40,221,1,34,63
104162,5,85,211,3,28,656,1,1,556
89611,5,11,356,0,19,807,1,86,190
104163,4,12,260,0,55,515,3,29,165
112049,5,11,599,3,84,927,3,29,177
98602,5,71,356,3,37,807,1,61,352
98603,5,71,356,3,37,807,1,86,329
98600,6,13,340,9,38,392,1,13,174
98601,4,19,652,3,69,409,1,10,377
98606,8,57,109,9,40,438,1,1,556
98607,3,96,661,9,61,410,3,29,642
98604,4,74,928,9,44,52,1,86,768
98605,4,89,558,9,40,318,1,38,138
98608,4,12,19,9,28,500,6,48,467
98609,4,12,10,9,28,364,6,48,749
85263,4,89,575,9,39,608,3,36,755
107919,9,73,187,9,9,802,3,36,747
107916,4,35,94,2,6,783,3,29,290
107917,5,85,966,9,91,566,3,29,281
107914,4,1,309,3,35,259,3,36,747
107915,5,44,606,7,87,85,3,29,413
107912,5,85,966,9,60,927,3,29,413
107913,4,84,160,7,36,118,3,29,23
104759,3,96,364,1,9,764,1,14,358
104758,1,18,190,7,65,880,1,1,266
104751,9,72,51,7,36,257,1,59,347
104750,4,60,519,1,89,326,1,90,129
104753,9,36,245,2,29,407,2,52,839
104752,5,23,543,1,44,722,3,29,71
104755,9,74,615,9,28,819,1,14,697
104754,4,74,928,9,96,119,1,91,73
104757,4,76,776,2,64,408,1,23,242
104756,4,1,211,3,4,656,1,86,190
99959,9,25,133,7,72,213,1,32,615
99958,4,88,793,9,57,664,1,58,596
99955,4,74,88,9,28,203,6,48,467
99954,4,65,111,0,81,993,3,29,284
99957,4,12,162,6,7,74,1,1,146
99956,5,11,310,6,91,91,2,27,578
99951,4,85,743,0,60,331,1,0,61
99950,4,89,321,6,54,318,3,29,165
99953,4,76,776,2,64,408,1,23,242
99952,4,46,949,3,59,240,1,20,728
101987,4,1,174,7,11,313,1,1,640
101986,9,48,510,1,53,594,3,29,391
101985,4,63,270,3,67,615,3,29,23
101984,4,37,318,0,33,569,1,24,58
101983,7,52,956,0,33,165,1,24,58
101982,4,1,944,7,11,84,1,85,445
101981,4,66,431,5,47,723,1,88,37
101980,5,11,458,6,49,944,3,29,23
101989,4,12,211,7,65,656,3,29,741
101988,4,30,355,4,34,884,1,1,13
105406,4,10,957,1,49,894,1,8,236
105407,4,49,776,2,88,562,1,23,140
105404,4,45,184,0,71,48,5,62,106
105405,4,8,152,5,55,906,3,29,221
105402,4,65,631,0,39,478,3,29,221
105403,4,12,99,6,40,858,1,1,556
105400,4,76,659,6,54,123,3,29,23
105401,4,12,10,9,96,500,3,29,163
105408,9,25,235,3,4,298,1,9,233
105409,4,1,946,7,36,56,1,0,61
106663,9,25,515,6,65,250,1,8,168
106662,4,60,820,1,17,290,2,27,5
106661,4,23,385,9,44,34,3,29,391
106660,9,69,670,7,58,77,1,1,556
106667,9,77,22,3,35,349,1,1,9
106668,9,71,847,3,37,269,1,86,329
102753,4,5,353,0,10,648,1,1,552
102752,9,36,727,2,77,454,3,29,413
102751,4,12,50,7,65,900,1,2,351
102750,9,25,753,2,74,183,4,50,208
102757,9,82,580,3,19,748,1,14,662
102756,9,22,965,2,74,111,4,95,258
102755,4,5,19,9,9,500,3,36,531
102754,4,12,973,0,78,506,1,1,556
102759,5,11,625,0,12,836,1,15,634
102758,6,13,3,9,30,684,3,29,71
112009,9,77,366,3,35,983,1,9,471
107130,4,29,107,3,2,562,1,46,328
107131,4,12,19,9,28,500,6,54,690
107132,5,85,354,3,87,925,3,36,747
107133,4,36,676,3,29,454,1,46,136
107134,9,58,741,2,74,183,4,50,521
107136,4,12,244,2,74,590,1,1,556
107137,9,76,309,6,11,259,1,34,700
107138,4,74,993,9,93,466,1,11,380
107139,4,74,261,9,9,576,1,11,431
88522,4,76,50,7,88,838,3,29,901
88523,4,21,339,9,92,689,3,29,23
88520,1,18,404,7,65,492,1,1,814
88521,4,12,561,5,29,448,3,36,747
88526,4,12,776,6,98,143,3,29,165
88527,4,71,764,3,84,280,1,86,190
88524,4,36,437,3,29,776,1,46,136
88525,4,12,162,6,7,231,1,66,335
88528,4,12,162,6,61,362,1,34,63
88529,4,76,663,6,64,793,3,29,23
91361,4,23,497,9,44,481,1,91,73
112529,4,12,370,8,51,274,3,29,557
88298,9,82,870,3,19,860,1,2,555
88299,4,5,285,0,71,964,1,39,244
88290,4,12,162,6,7,74,1,40,47
88291,7,91,565,8,10,273,1,39,99
88292,9,25,398,6,72,545,3,36,755
88293,4,67,260,0,90,515,1,66,874
88294,9,90,746,9,75,115,1,14,850
88295,0,37,479,5,33,346,1,24,58
88296,4,89,19,8,39,500,3,36,747
88297,4,84,321,2,5,642,1,84,323
108317,4,50,86,7,95,376,3,36,531
108316,0,37,479,5,33,346,1,24,58
108319,4,12,637,7,72,170,1,9,233
108318,4,88,244,9,57,895,1,10,394
1332352,7,52,136,8,46,706,1,39,19
86269,4,76,187,4,8,900,1,1,556
86268,9,73,774,3,74,137,1,2,811
86267,4,12,10,0,42,364,1,1,15
86266,4,76,570,4,74,655,1,34,730
86265,4,30,49,5,34,44,1,61,352
86264,5,11,503,0,84,2,1,61,105
86263,9,82,506,3,81,952,1,12,39
86262,7,91,90,9,10,849,1,26,304
86261,4,87,771,9,21,488,3,29,290
86260,5,85,783,3,49,328,1,14,753
103934,4,74,928,9,40,119,3,36,747
103935,4,74,928,9,96,52,1,38,138
103936,9,76,86,7,63,259,1,85,144
103937,4,60,728,2,89,579,1,0,158
103930,4,30,611,4,34,44,3,29,23
103931,4,12,162,9,96,507,1,1,556
103932,4,72,592,5,36,404,1,59,134
103933,4,12,823,0,78,233,1,31,227
103938,4,21,763,5,92,569,1,24,239
103939,9,82,580,3,19,748,3,36,747
86843,4,85,9,9,44,154,1,32,128
86842,4,89,417,8,10,912,1,33,216
86841,4,73,546,3,35,636,1,1,98
86840,5,19,850,1,53,661,3,29,598
86847,9,7,368,3,23,483,1,34,63
86846,4,1,420,7,79,1,3,29,23
86845,5,11,625,0,60,91,1,0,861
86844,4,49,805,4,88,562,1,39,19
86849,9,95,167,2,64,35,1,32,379
86848,4,30,249,2,8,150,1,9,322
821432,0,67,85,1,28,728,1,45,3
821431,4,85,354,6,56,891,1,34,730
109662,4,12,776,6,82,378,3,29,116
109663,9,73,594,3,4,148,3,29,290
109660,4,76,309,2,21,259,1,1,472
109661,4,12,414,0,42,1,3,29,177
87574,5,50,269,1,95,194,2,27,578
109667,4,67,220,1,15,728,1,45,154
109664,4,23,556,9,44,676,1,13,12
109665,4,89,386,6,64,691,1,21,102
1728,4,97,105,8,3,613,3,29,557
1729,4,73,151,7,63,802,1,14,697
1726,4,62,40,9,14,348,1,15,327
1727,4,85,983,6,98,494,1,0,861
1724,4,84,182,7,89,310,3,29,23
1725,9,22,331,2,45,699,1,41,183
1722,4,12,946,2,74,655,1,9,672
1723,4,10,609,9,44,868,3,29,23
2218550,4,63,270,3,67,615,3,29,23
94913,1,55,312,7,65,841,1,85,445
94910,4,68,855,6,54,561,3,29,830
94911,4,12,353,9,42,221,1,8,333
94916,4,56,288,5,55,41,1,14,66
94917,4,12,829,9,92,526,3,29,23
94914,9,22,965,2,64,111,1,34,730
94915,4,65,631,0,90,478,1,32,128
94918,4,65,631,1,70,478,1,66,120
94919,4,88,793,9,52,262,1,58,596
111009,9,76,680,7,86,550,3,29,139
111008,4,76,690,7,72,188,3,29,642
111003,4,16,328,3,35,686,1,2,87
111002,5,11,458,7,12,518,3,29,830
111001,4,97,973,8,43,324,1,40,124
111000,4,5,153,9,10,239,1,8,333
111007,0,15,16,0,32,667,1,43,375
111006,4,12,973,1,21,901,1,8,236
111005,9,25,810,2,74,694,3,29,901
111004,4,8,140,9,61,365,1,1,70
110758,4,76,309,7,11,259,3,29,23
110759,4,12,868,7,74,42,1,9,82
110750,9,7,727,3,69,31,1,2,308
110751,4,54,672,0,91,747,1,96,313
110752,6,13,343,9,38,306,3,29,71
110753,9,25,222,2,64,177,1,10,198
110754,4,76,776,2,64,408,1,10,198
110755,4,12,162,6,13,507,1,10,198
110756,9,25,861,2,64,550,1,10,862
110757,4,5,843,9,12,586,3,36,531
109634,4,74,928,9,40,119,3,29,642
