,km_10,km_100,km_1000,gmm_10,gmm_100,gmm_1000,hc_10,hc_100,hc_1000
105096,8,6,855,4,85,972,5,37,287
99108,4,89,941,1,73,847,1,49,532
99109,7,92,129,7,4,646,9,63,680
99102,4,42,161,5,87,306,2,99,89
99103,2,43,181,5,51,836,7,38,43
99100,6,89,37,1,2,206,3,22,936
99101,9,8,562,4,81,60,2,44,262
99106,0,20,711,1,19,559,4,36,387
99107,9,42,161,4,87,306,2,99,89
99104,4,81,302,1,39,450,2,53,134
99105,4,79,156,3,63,643,1,26,6
1520654,4,98,578,4,91,156,1,0,542
105543,9,13,759,4,30,664,2,75,800
105542,4,52,386,3,16,351,4,23,230
105541,2,28,431,9,20,787,4,55,127
105540,6,23,149,1,77,893,3,43,529
105547,4,61,692,3,76,353,9,14,107
105546,4,9,614,3,91,61,2,13,960
105545,4,80,461,3,69,238,4,23,234
105544,9,70,37,5,50,332,3,22,936
105549,6,39,113,1,98,363,5,37,855
105548,4,61,506,1,76,825,1,7,319
102011,0,20,711,9,19,558,2,13,630
102012,0,68,698,9,14,942,4,18,348
102013,4,65,484,3,21,849,2,31,171
102014,6,32,181,1,94,255,1,46,209
102015,6,29,343,1,43,154,1,7,361
102016,7,5,240,7,64,653,9,11,566
102017,2,70,109,5,50,620,2,8,236
102018,4,43,395,3,51,836,7,38,43
102019,9,42,161,4,87,577,2,99,89
89291,7,45,60,7,4,443,9,92,36
89290,7,5,371,1,64,252,9,14,107
91050,2,70,644,5,50,881,7,38,156
91051,4,81,302,3,51,429,2,53,134
91052,8,54,90,0,18,881,0,52,68
103651,4,27,610,5,5,413,1,46,849
103650,7,45,60,7,4,294,9,92,647
91562,2,42,329,5,87,859,1,41,799
91563,4,42,712,4,87,372,1,41,799
91564,4,90,182,3,40,961,5,90,739
91565,2,27,347,5,5,940,7,12,313
91566,7,45,60,7,4,294,9,92,647
91567,7,45,60,7,4,294,9,92,647
91568,7,45,60,7,4,294,9,92,647
103658,7,97,245,7,4,906,9,11,596
106715,7,97,425,7,68,49,9,11,8
106714,0,16,81,9,83,62,4,9,356
145668,9,34,264,0,26,531,5,42,626
145669,4,98,276,4,91,844,2,13,515
145662,4,7,976,1,78,248,2,31,421
145663,2,77,418,1,92,717,1,34,173
145660,7,66,256,7,68,742,9,74,462
145661,7,24,142,7,4,272,5,58,42
145666,6,89,469,0,2,476,1,46,209
145667,4,2,471,3,17,312,2,13,102
145664,6,29,121,1,76,134,1,7,19
145665,4,31,78,3,25,382,1,26,6
101659,9,16,978,1,2,654,9,14,498
101658,0,70,912,5,88,538,9,60,689
101653,8,54,645,0,14,769,4,33,519
101652,0,32,162,9,94,960,2,16,917
101651,0,98,206,4,28,844,2,13,63
101650,7,64,371,7,54,507,9,11,8
101657,2,11,173,5,88,948,4,33,563
101656,9,8,643,4,81,438,2,44,252
101655,0,16,578,4,83,156,4,36,167
101654,0,16,81,4,83,62,4,36,167
109102,7,45,816,7,16,580,9,92,618
109101,4,89,390,3,2,575,3,43,941
109100,4,80,461,3,3,199,4,23,764
103511,9,98,290,4,91,880,2,13,217
92033,4,14,586,3,7,409,4,23,316
92032,2,70,109,0,10,184,5,35,675
92031,7,45,245,7,4,734,9,92,647
92030,4,31,850,3,25,858,4,23,351
92037,0,70,314,1,10,184,5,37,183
92036,4,48,373,3,74,258,0,91,456
92035,3,95,354,6,23,944,6,2,366
92034,6,4,316,1,43,14,1,34,745
100306,6,29,982,1,2,154,7,89,13
100307,9,13,62,4,30,899,2,44,252
92039,4,7,894,1,78,965,1,46,162
92038,7,97,164,7,4,853,9,11,913
100302,4,90,182,3,40,612,5,90,739
1306761,2,70,644,5,71,881,0,52,68
100300,0,28,700,9,97,606,4,59,961
100301,6,39,409,1,98,635,1,51,468
618680,9,42,9,4,87,465,2,6,132
86908,4,59,692,3,29,109,2,48,699
86909,0,68,361,7,14,538,5,58,373
86906,9,61,209,4,10,554,1,7,673
86907,4,31,991,3,25,377,1,26,667
86904,6,32,181,1,94,162,2,16,726
86905,9,8,750,4,28,115,2,6,196
86902,4,50,726,3,73,215,1,39,371
86903,9,34,109,4,10,792,2,8,247
86900,6,4,486,1,43,703,1,46,281
86901,4,80,917,3,99,182,2,13,827
2760668,6,7,486,1,78,302,1,46,281
2760669,3,95,461,3,23,199,5,50,199
109474,8,83,315,0,22,553,5,56,66
91209,9,34,442,0,26,883,2,73,687
2680437,4,50,671,5,69,992,1,49,227
2680438,4,14,461,3,7,238,4,23,764
2680439,8,51,277,0,18,709,5,42,626
620567,7,66,256,7,68,742,9,74,462
85767,4,29,343,1,76,154,1,7,19
85766,6,4,690,1,43,401,3,22,442
85765,4,44,275,3,73,575,4,23,857
85764,6,89,361,1,2,348,3,22,574
85763,2,11,527,5,50,868,7,38,156
85762,7,5,240,7,64,653,9,11,566
85761,0,32,181,1,94,162,2,16,694
85760,4,84,359,3,79,122,2,95,197
85769,7,66,256,7,68,742,9,74,462
85768,4,43,395,3,51,429,2,53,134
87699,4,44,967,1,47,847,1,24,792
87698,0,28,75,9,47,151,4,55,333
87695,9,8,795,4,81,253,2,44,684
87694,4,50,941,3,73,209,1,49,993
87697,6,29,343,1,76,134,1,7,19
87696,0,28,457,9,47,151,4,45,64
87691,4,57,242,9,24,958,3,80,733
87690,6,39,409,1,98,799,3,22,21
87693,4,46,832,1,31,484,2,99,576
87692,4,61,501,3,76,314,1,7,331
89954,9,42,799,4,87,346,1,41,111
108875,2,35,755,4,62,97,2,6,665
2620845,7,13,759,7,30,664,2,75,800
108876,2,11,437,5,88,104,4,33,161
108877,6,88,322,0,82,684,5,19,412
108870,3,53,17,6,47,453,4,23,231
108871,7,97,804,7,4,906,9,11,203
108872,9,52,978,4,16,664,4,9,263
108873,0,68,698,9,88,98,7,38,709
86128,2,11,909,5,88,948,4,33,563
86129,2,37,919,5,72,884,7,64,852
108587,2,37,716,5,50,645,7,38,457
86124,3,10,826,9,6,598,6,21,279
108878,2,70,855,4,50,469,5,37,287
86126,9,6,264,4,10,792,5,37,909
86127,4,80,461,3,47,238,4,23,234
86120,6,57,607,1,24,369,3,80,530
86121,9,73,89,4,0,208,0,5,383
86122,8,6,668,0,0,947,6,17,702
108879,8,51,918,0,18,754,5,76,200
219510,9,34,442,0,26,914,2,73,687
219512,9,59,599,4,29,51,2,86,558
89095,6,4,525,1,43,391,3,43,598
89094,6,7,486,1,78,302,1,46,281
89097,4,41,93,3,52,25,2,54,175
89096,7,9,579,7,54,951,1,51,655
89091,2,70,990,5,50,430,7,38,264
89090,0,32,81,9,83,107,4,36,52
89093,4,31,703,3,48,240,2,85,105
89092,8,53,700,9,42,453,4,23,979
89099,6,93,155,1,24,607,3,80,47
89098,2,11,909,5,88,948,4,33,563
96259,0,57,607,1,24,369,3,80,47
96258,4,98,473,3,91,751,2,13,172
96253,9,42,842,4,29,705,2,6,32
96252,6,89,500,1,2,641,4,55,995
96251,2,89,37,5,2,538,7,89,13
96250,2,70,314,5,50,187,5,37,183
96257,8,75,53,0,45,729,5,35,495
96256,2,27,962,5,50,854,7,12,813
96255,6,23,873,0,77,10,2,6,222
96254,6,7,486,1,78,175,1,46,492
97768,6,7,486,0,78,175,2,6,222
97769,6,93,303,1,24,369,3,80,47
88168,7,66,256,7,68,742,9,11,596
88169,6,57,155,1,24,369,3,80,869
89323,4,98,275,3,91,222,1,39,893
89322,6,85,544,1,53,541,1,29,773
89321,4,42,161,5,87,306,2,99,89
89327,0,68,173,9,1,769,4,33,519
89326,7,66,401,7,68,138,9,14,78
89325,7,64,558,1,54,739,9,60,689
89324,8,6,668,0,18,538,5,42,379
89329,9,42,200,4,87,23,2,75,367
89328,2,27,610,5,5,836,4,33,519
103516,2,32,181,1,94,836,7,38,43
88162,2,74,626,5,75,35,7,64,250
103514,2,77,941,5,92,717,1,39,477
103515,0,65,828,9,21,1,4,36,387
103512,7,97,240,7,4,853,9,11,566
103513,2,70,644,5,71,881,5,37,287
103510,2,13,678,5,5,349,2,75,22
97761,9,70,644,4,10,378,2,97,674
97762,9,42,830,4,87,859,1,41,799
103518,9,17,329,4,49,921,2,8,691
103519,6,32,181,1,94,128,2,16,726
97763,7,92,164,7,4,270,9,63,862
94099,4,98,814,1,91,775,2,13,515
94098,0,68,173,9,14,412,4,18,348
94097,2,37,716,5,72,645,7,38,457
88166,0,19,265,9,20,190,4,36,556
94095,4,9,579,1,69,82,1,39,371
94094,2,91,107,3,53,616,1,29,15
94093,4,42,996,3,87,474,4,23,632
94092,4,0,996,3,3,570,4,23,632
94091,2,11,173,5,50,881,7,38,156
88167,7,61,90,7,14,313,9,14,307
84858,6,4,652,1,43,245,3,43,274
90969,4,0,996,1,3,570,0,61,476
90968,4,50,275,3,73,110,5,58,829
90967,6,89,873,0,90,339,5,35,115
90966,7,66,401,7,68,138,9,14,78
90965,7,66,996,7,68,687,9,74,640
97767,4,61,90,3,76,160,7,89,260
90963,2,27,860,5,5,248,2,99,491
90962,4,80,750,3,29,616,1,39,302
90961,2,37,619,5,72,257,7,64,49
90960,8,83,369,0,22,133,5,56,715
2445445,7,97,164,7,68,270,9,74,462
99344,2,70,109,5,10,881,5,37,855
99345,7,64,102,7,54,654,9,14,107
99346,4,98,703,3,48,256,2,13,207
99347,9,39,449,4,81,438,2,44,252
99340,4,31,851,3,25,838,5,35,987
99341,4,41,93,3,52,25,2,95,197
99342,2,70,855,4,50,469,5,37,287
99343,9,39,562,4,81,784,1,41,111
99348,0,17,604,9,10,37,2,8,99
99349,6,23,102,1,98,169,3,22,486
118251,4,42,11,3,87,925,1,96,562
118250,4,65,484,1,21,714,2,99,576
118253,4,80,617,9,28,515,4,23,234
118252,2,1,760,5,34,179,4,23,632
118255,0,93,406,9,88,885,3,80,381
118254,2,37,6,5,72,246,7,64,825
118257,9,78,602,4,90,901,5,62,195
118256,6,40,289,3,84,405,3,43,529
118259,4,30,228,3,80,143,5,88,33
118258,2,70,277,5,50,187,5,37,183
1096161,7,97,147,7,4,49,9,11,723
97610,8,6,313,0,10,78,2,8,236
92503,4,31,118,3,25,377,1,26,667
97612,2,37,919,5,72,731,7,64,223
97613,2,11,753,0,88,106,4,33,3
97614,9,98,237,4,91,829,2,13,986
97615,2,37,919,0,50,884,7,64,852
97616,2,66,180,5,5,38,4,23,732
97617,7,92,164,7,4,646,9,63,862
97618,7,97,147,7,4,646,9,63,862
97619,7,97,147,7,4,321,9,11,638
92501,2,27,428,5,88,645,2,16,917
90343,4,80,660,3,26,634,4,23,75
90342,6,89,765,9,77,590,4,55,405
90341,7,52,889,7,16,739,9,60,689
90340,7,97,147,7,68,49,9,14,616
90347,0,11,347,9,88,834,7,38,483
90346,4,59,659,3,36,473,2,86,57
90345,7,92,147,7,68,646,9,63,862
90344,2,27,466,5,5,500,1,39,371
90349,4,31,850,3,48,240,4,23,351
90348,2,70,982,5,2,667,7,89,260
107045,2,27,849,5,72,279,7,89,13
92505,7,45,60,7,4,294,9,11,596
107047,2,89,328,9,2,496,2,86,625
95898,2,27,884,5,5,859,7,38,340
95899,6,39,409,1,98,635,3,22,347
2009288,9,17,209,5,10,792,2,8,99
103906,7,97,147,7,4,49,9,14,616
106821,4,93,607,3,24,369,3,80,530
106820,0,86,262,9,35,960,5,66,721
91760,4,31,110,3,25,968,5,19,518
91761,1,2,979,5,33,746,4,33,220
91766,4,65,517,1,21,973,1,27,28
91767,0,2,194,9,17,746,0,30,612
106827,7,97,147,7,4,321,9,11,638
106826,0,19,75,9,20,618,4,55,158
106829,9,34,135,4,91,928,1,0,188
106828,6,65,567,1,21,68,1,27,447
91768,6,68,90,1,14,559,4,33,220
91769,7,97,147,7,4,295,9,63,862
93728,4,77,316,1,92,648,1,34,935
93729,0,17,748,9,49,611,4,59,251
93720,6,89,798,1,77,10,3,22,442
93721,2,37,112,5,72,257,7,38,140
93722,0,83,835,9,22,981,5,56,715
93723,7,5,129,7,64,778,3,43,403
93724,6,29,121,1,77,134,1,7,19
93725,6,20,776,1,19,264,3,43,274
93726,7,92,256,7,68,646,9,74,462
93727,2,34,466,5,26,332,2,73,955
111397,2,89,424,5,20,787,7,12,170
111399,2,1,180,5,34,179,7,38,2
111398,2,70,277,5,50,187,5,37,287
1100531,8,34,442,0,26,556,2,73,860
110999,6,39,79,4,98,799,2,97,674
92239,2,37,919,5,72,546,7,64,223
92238,8,83,840,0,22,981,4,18,51
2679834,4,80,979,3,43,238,4,23,234
2679835,4,40,929,7,84,375,5,58,560
92235,4,40,587,3,84,76,5,58,829
92234,6,65,567,1,21,637,1,27,447
92237,7,66,804,7,68,906,9,11,203
92236,2,50,557,5,69,500,1,39,436
92231,2,41,505,3,52,25,2,95,169
92230,2,89,679,5,2,830,1,34,745
92233,2,37,619,1,72,943,7,64,250
92232,4,43,428,5,51,836,7,38,43
93188,7,97,386,7,68,853,9,14,78
93189,7,92,147,7,4,646,9,63,862
93184,4,50,671,5,69,124,1,49,248
93185,2,27,726,5,5,500,7,38,428
93186,4,71,589,3,39,616,2,78,25
93187,9,36,589,4,29,616,2,78,25
93180,7,92,32,7,4,898,9,63,526
93181,4,80,964,3,47,847,5,35,719
93182,0,19,372,9,97,322,4,55,158
110993,9,42,799,4,87,288,1,41,111
98758,7,97,147,7,4,321,9,11,723
98759,7,97,147,7,4,49,9,11,723
98750,6,7,486,1,78,302,1,46,703
98751,4,43,181,3,51,658,2,67,823
98752,4,98,969,4,91,751,2,13,172
98753,4,9,579,4,91,865,1,51,655
98754,7,64,686,1,54,447,9,14,107
98755,6,7,486,1,78,175,1,46,551
98756,6,20,832,1,19,245,3,43,274
98757,6,23,71,1,77,363,3,22,300
110440,6,65,567,1,21,68,1,27,447
110441,7,66,256,7,68,49,9,74,462
110442,6,23,965,1,77,893,3,22,442
110443,2,35,755,5,62,782,2,6,665
104539,0,32,181,9,94,162,7,38,43
104538,0,11,431,9,47,98,7,38,709
104531,8,76,662,3,34,197,4,40,237
104530,2,59,950,3,36,773,2,48,401
104533,7,61,879,7,76,353,9,14,307
104532,3,38,557,6,99,65,9,71,314
104535,2,21,362,5,75,787,7,12,170
104534,4,65,508,3,21,68,1,27,28
104537,2,88,820,0,82,986,5,19,953
104536,0,16,558,9,20,739,4,55,158
95896,2,37,760,5,50,854,7,38,2
95897,6,89,102,1,2,169,3,43,403
99809,2,37,919,5,50,546,7,64,223
99808,2,70,314,5,50,187,5,37,183
99803,2,11,909,5,88,948,7,38,709
99802,2,11,919,5,50,884,7,38,340
99801,6,29,121,1,76,191,1,7,19
99800,4,43,395,5,51,750,2,67,823
99807,2,11,753,5,72,884,7,64,852
99806,6,89,798,1,92,14,1,34,168
99805,2,29,121,1,76,191,7,89,260
99804,4,85,107,3,53,284,1,29,927
105662,4,71,336,1,39,783,2,53,215
105663,6,39,113,4,98,710,5,37,855
105660,7,92,129,7,4,646,9,63,680
105661,0,19,867,9,20,342,4,36,23
105668,0,80,323,3,47,634,7,38,709
105669,9,98,471,4,91,784,2,13,71
106001,6,89,113,1,2,710,5,19,412
106000,2,27,860,5,31,248,2,99,491
106007,0,19,75,9,20,618,4,55,158
106009,0,19,75,9,20,618,4,55,158
106008,7,64,813,7,54,507,9,60,54
96424,6,29,839,1,76,134,1,7,361
96425,2,37,716,5,72,257,7,38,457
96426,2,27,428,5,5,667,7,89,13
96427,9,98,288,4,91,639,2,13,63
96420,9,13,777,4,10,183,2,75,22
96421,6,81,96,1,51,529,3,43,79
107750,2,27,544,1,2,541,1,29,918
107751,2,27,678,5,5,349,1,39,477
107752,9,67,131,4,91,156,2,25,285
107753,0,19,372,3,20,322,4,55,158
107754,2,27,428,5,5,836,7,38,43
89220,2,74,428,5,75,764,5,35,38
107756,9,34,87,4,26,881,7,38,156
107757,2,70,314,0,50,187,5,42,626
107758,7,92,129,7,4,906,9,63,680
96423,7,52,558,7,16,476,9,60,689
2812210,4,31,733,3,25,382,1,26,652
109808,2,83,53,5,22,553,5,35,675
109809,4,80,180,3,69,38,7,38,2
109806,2,11,701,0,50,104,7,38,2
109807,6,86,794,1,35,401,1,24,837
109805,8,11,990,0,14,403,4,9,270
112774,4,41,505,3,52,25,2,95,169
112775,0,53,36,9,42,322,4,45,221
112776,6,89,500,1,2,834,4,55,995
112777,2,27,83,5,5,246,2,16,917
112770,7,97,804,7,4,360,9,11,150
112771,4,80,195,3,73,558,1,7,331
112772,8,68,752,0,14,663,4,18,41
112773,4,73,89,9,0,542,0,5,383
1115307,2,70,441,5,50,687,7,38,156
112778,2,83,369,5,22,133,5,56,883
112779,4,98,627,3,91,61,2,13,63
88438,6,93,183,1,24,4,5,37,305
88439,9,39,440,4,87,277,2,16,549
88430,4,41,247,9,52,776,2,54,330
88432,4,86,186,5,35,597,5,66,187
88433,6,4,267,1,43,245,3,43,274
88434,7,64,963,7,54,8,9,14,107
88435,2,11,909,5,50,948,5,56,715
88436,9,8,332,4,81,60,2,75,367
88437,4,77,418,3,92,61,2,13,960
100401,2,98,446,5,91,707,7,38,143
100400,4,30,841,3,80,143,5,88,891
100403,2,70,644,5,50,881,5,37,287
100402,2,27,202,5,5,349,2,54,965
100405,2,27,328,5,88,106,7,38,649
100404,4,7,158,3,78,563,2,13,960
100407,2,77,316,5,92,717,7,38,277
100406,2,27,941,5,73,86,1,39,997
100409,4,41,913,3,52,634,2,54,650
100408,2,11,898,5,88,746,7,38,2
108170,2,11,584,5,88,104,7,38,2
84892,6,4,201,3,77,807,3,22,695
84893,7,92,164,7,4,270,9,11,150
84890,4,90,746,3,40,90,4,23,75
84891,3,49,761,0,85,985,5,50,16
84896,2,74,365,5,75,975,7,12,45
84897,2,70,277,5,71,187,5,76,794
84894,0,57,429,9,24,54,3,80,850
84895,7,92,648,7,4,270,9,63,415
84898,2,37,619,5,72,943,7,64,250
84899,6,4,525,1,43,638,3,43,85
98428,2,27,610,5,88,558,1,46,528
98429,0,16,132,9,83,491,4,36,23
86009,0,68,698,9,14,107,2,16,103
86008,6,89,469,1,2,10,3,22,442
86007,2,37,760,5,72,697,7,38,958
86006,7,5,123,4,64,664,2,75,800
86004,6,39,968,1,43,638,3,22,21
86003,7,9,579,7,54,951,1,51,655
86002,7,9,579,7,54,951,1,51,655
86001,2,11,173,5,88,558,4,33,519
86000,7,24,142,7,84,272,5,58,42
91245,7,68,13,7,14,211,4,18,244
91244,0,68,698,5,14,559,4,18,348
91247,7,97,147,7,68,49,9,74,462
91246,2,27,726,1,5,279,1,39,997
91241,4,80,156,3,29,512,1,68,500
91240,6,29,343,1,35,647,3,43,622
91243,2,70,860,5,50,248,7,38,264
91242,0,74,365,9,94,261,7,12,45
91249,4,76,325,3,34,161,2,6,132
98426,0,2,194,9,17,594,0,30,612
98427,2,20,267,5,2,934,7,89,915
101758,4,65,134,3,21,226,1,39,567
101759,7,66,401,7,68,138,9,14,321
101756,4,77,432,3,92,908,2,13,539
101757,6,39,113,1,98,710,3,22,795
101754,4,13,892,3,30,829,2,75,22
101755,2,37,919,5,50,697,7,38,2
101752,2,27,428,5,5,881,7,38,156
101753,6,93,722,1,24,369,3,80,530
101750,6,29,839,1,76,134,1,7,361
101751,6,29,618,1,10,363,1,7,282
93360,6,9,579,1,2,61,1,51,468
104022,4,43,695,3,51,316,2,67,768
101053,4,7,158,1,78,302,1,46,281
93363,7,66,441,7,68,38,9,14,78
101055,4,47,134,3,33,558,4,33,519
93365,0,32,181,1,88,107,2,16,917
89419,7,97,147,7,4,49,9,11,723
93366,6,4,525,1,77,607,3,43,686
89418,6,29,839,1,77,134,1,7,361
104024,9,17,983,4,9,71,2,44,434
93368,6,89,881,1,2,6,3,43,79
101058,2,70,113,1,2,206,7,89,13
93328,3,28,700,6,47,238,5,19,660
89411,2,1,749,3,38,736,1,39,302
89410,2,1,268,5,67,441,5,35,115
89413,2,37,619,5,72,943,7,64,250
89412,4,78,593,1,90,114,1,7,636
89415,2,74,68,5,75,955,7,12,313
89414,6,89,322,1,20,684,5,19,412
89417,9,17,618,4,10,184,5,37,183
89416,8,49,238,0,18,329,5,50,199
103668,8,96,344,0,45,808,2,6,159
103669,7,64,813,7,54,507,9,11,596
103665,2,1,760,5,50,697,4,23,732
103666,4,31,733,3,25,382,1,26,652
103667,8,78,663,0,90,578,5,35,115
103660,8,14,737,0,7,153,5,65,737
103661,0,19,21,9,97,322,4,45,902
103662,4,80,461,3,47,238,4,23,234
103663,7,66,978,7,68,742,9,60,787
94445,7,24,142,7,84,272,5,58,373
108816,4,63,414,3,66,579,2,48,699
108817,4,73,589,9,0,616,2,78,25
108814,2,11,909,5,88,948,7,38,709
108815,7,64,102,7,54,507,9,14,107
108812,6,23,455,1,98,363,3,22,300
108813,2,27,461,5,5,697,7,38,2
108810,9,13,627,4,30,79,7,38,140
108811,2,1,778,5,88,746,4,23,75
108818,8,6,183,0,18,709,5,42,626
108819,2,70,996,5,5,570,2,13,416
87156,2,70,919,5,50,884,5,42,626
87157,2,21,632,5,75,824,4,55,333
87154,2,37,919,5,72,257,7,64,223
87155,2,61,90,5,76,160,1,7,11
87152,8,60,701,0,60,411,4,33,161
87153,2,70,716,5,50,645,7,38,457
87150,4,9,579,7,73,951,1,51,655
87151,7,97,147,7,68,49,9,14,78
2490089,7,97,147,7,68,49,9,11,150
87158,9,13,307,7,30,899,2,16,261
87159,0,17,729,9,49,325,2,8,906
89420,0,16,300,9,83,662,4,36,145
89421,9,78,627,4,90,339,1,7,282
89422,0,68,698,5,14,558,4,33,220
89423,4,2,194,5,17,594,0,30,137
118475,8,6,668,0,18,538,5,42,626
89425,0,53,17,9,42,786,4,23,231
118477,7,92,129,7,4,646,9,63,680
89427,2,27,180,5,5,500,7,38,2
89428,8,68,752,0,14,663,7,12,591
89429,4,98,276,3,91,844,7,38,143
1997012,6,29,343,1,43,154,3,43,529
95939,6,29,839,1,77,134,3,43,529
95938,2,11,823,5,50,578,7,38,958
95933,4,65,160,9,21,1,4,36,387
95932,0,11,778,9,88,98,4,23,75
95931,6,89,500,1,43,520,1,0,188
95930,7,5,187,7,64,171,9,71,265
95937,6,4,982,1,2,279,1,46,162
95936,2,85,996,1,53,570,7,38,164
95935,2,27,982,5,5,667,7,89,260
95934,8,96,310,0,45,99,5,87,83
87904,9,13,759,7,30,899,2,16,261
88773,4,50,671,5,69,110,1,49,248
88772,3,53,921,6,42,453,6,81,846
88771,2,11,909,5,50,948,4,23,34
88770,2,50,671,5,69,500,1,49,248
88777,8,68,752,0,14,663,4,18,838
88776,4,85,107,3,53,24,1,29,218
88775,8,51,277,0,71,187,5,37,183
88774,2,37,277,5,50,546,7,64,223
88779,2,11,584,5,50,104,5,42,626
88778,0,16,284,9,88,935,4,36,387
97795,2,7,46,1,78,414,2,31,421
90286,4,42,894,5,59,965,1,46,281
97797,2,61,90,1,76,160,1,7,331
97796,8,49,701,0,85,985,4,9,270
97791,8,60,668,0,60,149,4,33,161
97790,8,11,183,0,18,531,5,42,626
97793,0,67,283,4,12,869,2,25,746
99550,9,98,288,4,91,844,2,13,63
97799,2,70,446,9,88,881,7,38,709
99553,9,78,602,4,90,64,5,62,195
99552,2,11,990,5,2,4,4,55,405
99555,4,48,373,3,73,215,1,39,298
99554,0,68,69,9,14,942,4,18,348
99557,7,66,527,5,68,742,2,99,372
99556,2,37,466,5,50,854,7,64,223
96770,2,1,578,5,34,156,7,38,885
96771,7,66,256,7,68,742,9,74,462
96772,6,29,839,1,76,134,1,7,361
96773,7,97,147,7,4,321,9,11,723
96774,9,8,200,4,81,727,2,44,262
96775,4,31,733,3,25,382,1,26,652
96776,0,16,300,4,83,325,2,8,99
96777,6,23,345,1,77,765,3,43,79
96778,4,49,274,3,85,699,2,13,827
96779,7,92,147,7,4,646,9,63,862
97423,6,29,933,1,76,191,1,7,319
97422,7,97,147,7,4,646,9,63,862
97421,6,23,149,1,77,893,3,22,442
97420,9,34,135,4,26,678,2,73,955
97427,2,27,995,5,5,279,7,38,164
97426,7,24,587,7,84,76,5,58,757
97425,0,80,243,9,28,843,2,6,196
97424,2,57,607,3,24,369,3,80,869
97429,0,19,863,9,20,342,4,55,160
97428,4,47,248,3,91,366,4,33,519
94688,2,11,284,5,88,332,7,38,143
94689,2,11,173,5,88,948,4,33,563
94687,2,37,277,0,50,187,7,64,223
94684,9,8,200,4,30,80,2,75,367
94685,2,11,919,0,50,104,7,64,852
94682,7,97,147,7,4,49,9,11,723
94683,2,27,670,4,5,216,7,38,885
94680,2,27,373,5,73,215,0,70,290
94681,2,11,173,5,88,257,7,38,156
102269,2,27,678,5,5,349,7,38,140
102268,6,89,608,1,77,602,3,22,669
102263,2,70,277,5,50,972,5,37,305
102262,0,61,90,3,76,142,1,7,14
102261,4,43,395,1,51,94,2,67,812
102260,2,31,61,5,25,179,4,23,732
102267,0,16,915,9,83,861,4,9,824
102266,4,2,610,3,33,168,5,58,999
102265,4,85,634,3,33,733,4,23,717
102264,6,23,999,1,77,702,3,22,442
95483,4,44,695,1,55,316,1,24,837
95482,2,70,820,7,50,687,7,89,13
95481,2,27,678,5,5,349,7,38,277
95480,2,27,884,5,5,859,7,38,277
95487,0,28,861,9,47,259,2,13,207
95486,4,90,182,3,40,961,5,90,739
95485,4,65,243,3,28,426,2,6,7
95484,4,31,733,3,25,382,1,26,652
95489,2,66,978,7,68,412,9,60,787
95488,7,92,129,7,4,646,9,63,862
99689,0,68,698,9,14,107,4,18,348
99688,2,27,328,5,5,349,7,38,649
99685,7,66,558,7,68,739,9,74,335
99684,0,51,403,9,71,430,5,76,741
99687,9,70,209,4,10,184,5,37,183
99686,6,89,113,5,2,830,3,43,452
99681,2,27,388,5,5,349,7,38,277
99680,2,7,316,1,92,648,1,46,162
99683,4,7,219,1,78,302,1,46,703
99682,4,42,620,3,59,940,2,13,630
95159,6,23,965,1,77,893,3,22,486
95150,4,31,552,3,25,858,1,26,114
93325,7,97,889,7,68,739,9,14,307
112572,6,29,343,1,76,154,1,7,361
112573,4,65,64,3,21,973,1,27,614
112570,2,65,517,5,21,67,7,38,340
112571,4,80,842,3,29,232,2,6,32
112576,2,66,256,7,68,476,9,74,462
112577,6,4,486,1,43,391,3,43,598
112574,2,37,466,5,72,943,7,38,344
112575,2,20,832,5,19,934,1,77,189
112578,6,4,652,1,43,245,3,43,930
112579,7,92,32,7,2,476,9,63,526
111218,2,74,68,5,75,35,7,12,508
111219,2,27,678,5,5,736,1,39,302
111212,0,68,132,9,14,107,4,9,346
111213,2,77,316,1,92,717,1,34,173
111210,4,20,85,1,19,41,1,77,189
111211,6,4,316,1,2,14,1,34,745
111216,6,89,798,5,2,10,3,22,442
111217,4,20,732,5,19,582,1,77,189
111214,2,81,633,5,39,450,2,53,134
111215,2,2,194,5,17,836,7,38,43
92688,4,80,461,3,28,426,4,23,717
92689,6,29,982,1,2,667,7,89,260
107343,2,74,459,5,75,35,7,12,508
107342,8,11,437,0,26,26,4,33,161
92682,2,66,441,5,68,742,9,74,640
107340,0,28,700,3,47,259,4,23,857
92684,4,31,733,3,25,244,1,26,652
92685,1,1,246,5,34,179,7,38,2
92686,7,66,160,7,68,67,9,74,462
107344,6,23,999,1,77,893,3,22,486
91487,6,7,158,1,78,175,1,46,861
91486,7,66,256,7,68,49,9,74,462
91485,7,66,256,7,68,739,9,60,787
91484,4,80,617,3,47,238,4,23,34
91483,4,31,61,3,25,329,5,50,199
91482,2,11,753,5,88,257,7,38,156
91481,8,14,178,0,7,153,5,42,214
91480,1,33,627,3,57,864,0,28,226
91489,4,80,446,3,47,179,4,23,34
91488,4,7,46,5,78,378,1,46,281
100319,6,93,722,1,24,607,3,80,530
100318,2,27,466,5,5,854,7,38,2
95319,2,37,619,5,72,943,7,64,49
100315,9,17,643,4,9,171,2,44,742
95318,2,1,505,5,33,733,7,38,164
100314,6,29,343,1,2,154,1,7,19
